HJD,flux,cor_flux,flux_err,obsID,JD,fwhm,sky,airmass,nstar,scale,exptime,skydiff,chisq,npix,airmass1,ang1,included
3843.03129,22010.767578,31388.952019,3231.608154,353,3843.028392,2.76819,10626.3,1.4718,83,0.939021,60,80.8628,897.3825,193,1.4632,0.8126,True
3843.06029,19514.490234,28656.630064,2775.95166,354,3843.0574,2.80056,10070.0,1.29971,92,0.945306,60,33.257,794.06323,193,1.2939,0.6871,True
3843.08836,20327.175781,32734.510139,1873.90625,355,3843.085458,2.03087,9840.49,1.18437,90,0.971498,60,18.5337,1519.2349,193,1.1806,0.5586,True
3843.11693,19364.527344,30481.376846,2263.927979,356,3843.114026,2.15215,10013.8,1.10428,127,0.969487,60,32.2652,1219.0509,193,1.1016,0.4203,True
3845.12746,16914.634766,30549.340029,1705.617065,358,3845.124395,1.77879,11445.6,1.07186,222,0.94163,60,29.3635,1843.8644,193,1.0704,0.3408,True
3845.15396,19858.222656,32364.411954,2028.357666,359,3845.150884,1.87542,19343.5,1.03528,165,0.674482,60,48.0104,576.3164,193,1.035,0.2039,True
3845.97354,3575.157715,,21645.197266,360,3845.970405,4.52215,7144.92,1.97615,15,0.785809,60,262.0198,3703.269,193,,,False
3848.96752,20406.144531,,5952.679688,367,3848.964141,3.54729,4545.84,1.95296,76,1.47445,100,51.2404,3100.4766,193,,,False
3854.96528,13037.985352,22295.345944,2047.139038,368,3854.961438,2.84561,2197.63,1.7791,77,0.691505,60,-14.5578,442.56018,193,1.7681,0.9517,True
3855.00739,8055.536133,17809.346484,1804.370361,370,3855.003552,2.61709,1981.67,1.41669,103,0.933931,60,6.9364,775.1149,193,1.4104,0.779,True
3855.03234,6893.12207,18743.965481,1527.093018,371,3855.028495,2.16481,1885.11,1.28134,144,0.951909,60,9.6859,1112.6268,193,1.2758,0.6699,True
3855.05866,7724.807617,20309.790326,1588.799438,372,3855.05481,1.99257,1988.7,1.1779,176,0.97727,60,19.466,1621.8171,193,1.1736,0.5486,True
3855.08359,8514.467773,20132.168153,1152.244141,373,3855.079742,2.06426,2114.64,1.10701,144,0.961782,60,0.2009,1002.2362,193,1.1051,0.4279,True
3855.13553,9319.298828,21948.977652,1194.834839,376,3855.131682,1.84183,2109.79,1.02756,154,0.971125,60,-6.6267,1717.155,193,1.028,0.1613,True
3855.94132,7441.303711,17522.081853,2694.463379,377,3855.93741,2.70364,2342.27,2.06267,55,0.437412,60,-0.1072,402.57538,193,2.0512,1.0346,True
3855.96743,1526.951782,,1910.902344,378,3855.963524,1.91115,2099.85,1.72628,159,0.900104,60,14.8373,2690.4893,193,,,False
3855.99343,232.13147,17069.192613,2545.245117,379,3855.989522,1.75801,1993.09,1.49448,46,0.309955,60,-0.1792,974.47534,193,1.4873,0.8267,True
3856.01955,3387.070557,19236.990894,2091.176514,380,3856.015636,1.75477,1933.15,1.33109,55,0.329938,60,-19.8773,821.26605,193,1.3253,0.7149,True
3856.08233,5168.36377,19897.778928,1932.246216,383,3856.078407,1.68773,1966.92,1.10428,50,0.351889,60,-5.1945,1064.8793,193,1.1019,0.421,True
3856.10927,5189.921875,,1223.924316,384,3856.105348,1.68454,2080.43,1.05449,76,0.834707,60,1.0309,4071.9524,193,,,False
3856.1383,6622.046387,,1190.707764,385,3856.134374,1.6447,1767.66,1.02388,193,0.82778,60,-15.0085,2404.151,193,,,False
3856.16447,6871.155273,20412.005595,1238.814697,386,3856.160541,1.70394,1934.22,1.0145,140,0.973177,60,10.2024,1818.3763,193,1.0166,-0.0065,True
3856.19178,8239.488281,24116.295755,1936.483276,387,3856.187857,1.44255,1800.64,1.02311,40,0.254639,60,-31.5578,431.22092,193,1.0267,-0.1517,True
3856.22336,11120.001953,24170.894825,1068.20166,388,3856.219429,1.66764,1982.28,1.05636,156,0.548161,60,-0.6694,475.21643,193,1.0624,-0.3161,True
3856.24958,10102.169922,22189.162588,1182.059937,389,3856.245644,1.68732,2034.06,1.10609,159,0.750853,60,-14.0305,1127.7117,193,1.1145,-0.4477,True
3857.92863,1141.8479,11837.807858,2373.952148,390,3857.924576,2.62071,2428.41,2.18772,103,0.878803,60,13.2346,922.83453,193,2.1739,1.0627,True
3858.93024,-577.909546,11683.017483,2177.744385,391,3858.926123,2.41005,2366.37,2.11617,118,0.876703,60,11.33,1011.36255,193,2.1008,1.0464,True
3858.95994,-927.079956,12882.064317,1605.252075,392,3858.955816,2.13492,2117.79,1.72205,142,0.949456,60,8.7599,1003.3841,193,1.7108,0.9307,True
3858.98609,-2184.38916,9590.531412,1804.923462,393,3858.981965,2.28592,2134.83,1.49159,113,0.958222,60,4.9705,1296.6432,193,1.4827,0.8241,True
3859.01505,-175.545227,9789.004363,1351.839111,394,3859.010922,2.50745,2126.72,1.31313,104,0.888868,60,14.2045,417.17303,193,1.3076,0.6995,True
3859.0422,-842.602356,10045.585825,1524.122192,395,3859.038068,2.25039,1982.72,1.19782,126,0.896619,60,0.2601,871.8349,193,1.1933,0.576,True
3859.07107,-184.24971,10699.751722,966.497192,396,3859.066946,2.18147,1913.9,1.11166,145,0.975344,60,-2.9344,532.56573,193,1.1094,0.4371,True
3859.09947,332.273285,10859.252926,850.910583,397,3859.095335,2.19737,1937.03,1.05699,147,0.982135,60,0.1948,355.4005,193,1.0559,0.2939,True
3859.12561,1228.033447,12970.704934,807.870667,398,3859.121476,1.96039,1862.48,1.02714,162,0.859539,60,-4.8286,356.66895,193,1.0275,0.1576,True
3859.15172,2525.312988,13416.797765,790.299683,399,3859.147582,2.07978,1939.7,1.01512,139,0.818193,60,-9.4454,218.10857,193,1.0167,0.0189,True
3859.18109,2650.401611,12699.806572,719.218201,400,3859.176956,2.2004,2006.43,1.02122,156,0.965599,60,-5.1186,202.81264,193,1.0248,-0.1374,True
3859.21197,3660.304688,15639.289579,897.797485,401,3859.207831,1.79984,1999.97,1.05146,200,0.949527,60,-12.1592,638.3374,193,1.0572,-0.2987,True
3859.23818,4415.041504,13101.251079,800.690857,402,3859.234043,2.20372,2070.56,1.09808,146,0.907173,60,-10.052,291.82434,193,1.1065,-0.4309,True
3859.26437,4479.050781,13481.234273,867.603088,403,3859.26023,1.9617,2249.62,1.16786,185,0.883266,60,-12.0394,435.94846,193,1.1798,-0.5574,True
3859.96695,-5544.44043,4157.334733,3579.749023,404,3859.962755,2.69595,1750.89,1.62427,25,0.154728,60,-19.8729,121.88442,193,1.6167,0.8919,True
3859.99599,-7869.879395,4177.659891,2600.910645,405,3859.991797,2.2063,1795.87,1.40444,30,0.130685,60,-37.5067,77.424286,193,1.3986,0.7709,True
3860.0221,-4207.774902,9535.429088,1376.481567,406,3860.017905,1.91975,2129.86,1.26729,129,0.590232,60,-14.9242,479.6288,193,1.262,0.6561,True
3860.05267,-1396.087524,8325.467585,1334.344604,407,3860.048476,2.45964,2249.98,1.1547,129,0.963965,60,8.5725,455.7323,193,1.151,0.5137,True
3860.07878,-5715.197266,5569.087982,1185.276733,408,3860.074586,2.09312,2115.0,1.0888,120,0.772189,60,5.5352,492.3063,193,1.0869,0.3855,True
3860.10494,-1912.449097,7344.592486,1321.774902,409,3860.100742,2.55685,2176.69,1.04569,115,0.940352,60,12.4017,423.13693,193,1.0451,0.2519,True
3860.13348,-626.458313,9081.202195,1036.135986,410,3860.129279,2.36773,2106.75,1.02013,130,0.970271,60,12.8916,418.56094,193,1.0211,0.1018,True
3860.15969,1675.246094,13257.568985,890.061584,411,3860.155492,1.95297,1871.66,1.01481,179,0.983914,60,-6.1236,516.29193,193,1.0172,-0.0379,True
3860.18708,1415.397217,10811.007397,935.401367,412,3860.182872,2.33376,1933.25,1.02714,137,0.958742,60,-6.7552,293.0603,193,1.0313,-0.183,True
3860.21558,2963.694824,13022.20113,758.497986,413,3860.211372,2.05418,1833.19,1.06085,178,0.959546,60,-5.7216,285.13962,193,1.0671,-0.3308,True
3860.24179,2919.3125,12566.910145,820.970581,414,3860.237579,1.98694,1718.42,1.1126,182,0.948763,60,-12.1614,534.5547,193,1.1216,-0.4617,True
3860.92472,-8978.689453,,2506.355713,415,3860.920468,2.02016,2699.46,2.11617,165,0.951347,60,15.4547,4151.171,193,,,False
3860.95338,-6670.31543,,1676.526489,416,3860.949121,1.93574,2420.11,1.73481,195,0.966228,60,-0.0935,2073.7537,193,,,False
3860.9795,-7414.859375,6888.314507,1278.21521,417,3860.975239,1.99185,2262.73,1.5003,140,0.971435,60,1.4118,1489.8721,193,1.492,0.8293,True
3861.00563,-5647.996582,,1104.473633,418,3861.00137,1.81238,2051.32,1.33519,88,0.983342,60,-1.076,2306.0398,193,,,False
3861.03177,-6560.792969,,1245.539917,419,3861.027508,1.8553,1899.71,1.21633,129,0.990774,60,1.52,1977.2465,193,,,False
3861.0604,-4529.099609,,1104.452637,420,3861.056137,1.71325,1811.05,1.12534,122,0.984476,60,3.9471,3255.9617,193,,,False
3861.08655,-6515.936035,,1249.752197,421,3861.082284,1.67849,2011.77,1.06901,135,0.988142,60,15.1318,4736.7495,193,,,False
3861.14165,-5183.16748,,1078.7052,423,3861.137381,1.71453,1765.94,1.01606,236,0.994519,60,-16.7672,2855.8687,193,,,False
3861.17062,-819.467529,13033.255164,969.74115,424,3861.166355,1.64843,1761.83,1.01872,239,0.980638,60,-3.6906,1521.0682,193,1.0219,-0.1102,True
3861.20025,-910.319092,,1088.231689,425,3861.19598,1.56301,1829.36,1.04295,182,0.981693,60,-6.9594,2113.14,193,,,False
3861.22648,1490.236816,12506.238608,1001.350464,426,3861.222204,1.8521,1880.78,1.08476,152,0.972414,60,-15.7664,1424.5292,193,1.0925,-0.3992,True
3861.25263,883.137146,,1313.801636,427,3861.248355,1.48974,1864.25,1.14782,205,0.97538,60,-15.5542,3952.6067,193,,,False
3861.27876,3380.188965,,1879.474121,428,3861.27448,1.65841,6010.89,1.23922,226,0.967204,60,-20.7045,3652.3726,193,,,False
3861.92667,-8243.303711,,2130.460449,429,3861.922347,2.141,2878.51,2.04339,151,0.936623,60,-7.258,1922.1162,193,,,False
3861.95506,-7523.898438,4971.739668,1659.022339,430,3861.950736,2.26918,2583.09,1.68915,143,0.951162,60,-17.9737,1096.0309,193,1.6791,0.9183,True
3861.98119,-7377.691895,5675.451072,1217.051392,431,3861.976868,2.11162,2497.19,1.46903,146,0.900892,60,1.5103,753.9557,193,1.4607,0.8111,True
3862.00905,-7602.68457,4961.852669,1221.773438,432,3862.004726,2.07906,2462.65,1.3035,90,0.971203,60,-0.493,1135.8538,193,1.2978,0.6907,True
3862.03839,-6446.187012,4720.797129,1295.60498,433,3862.034069,2.19014,2079.82,1.18307,156,0.976905,60,-6.1511,1187.8787,193,1.179,0.5563,True
3862.06453,-5895.846191,4567.955454,944.072937,434,3862.060202,2.25205,1926.55,1.10885,140,0.974713,60,-6.3481,503.8021,193,1.106,0.43,True
3862.09065,-4863.779785,4963.755532,1314.661011,435,3862.086318,2.35302,1861.72,1.05826,131,0.970182,60,-6.2169,698.27496,193,1.0571,0.2982,True
3862.11677,-4169.345215,6292.262442,676.516174,436,3862.112434,2.1801,1767.2,1.02799,157,0.974078,60,-9.646,307.56555,193,1.0281,0.1621,True
3862.14416,-2392.284424,7433.619108,813.674866,437,3862.139826,2.31502,1873.24,1.01512,139,0.961817,60,-7.3964,237.79419,193,1.0167,0.0166,True
3862.17043,-3769.442871,6191.648847,973.440186,438,3862.166093,2.22431,1912.93,1.01977,146,0.95598,60,-1.5965,411.76874,193,1.0232,-0.1233,True
3862.19776,-2599.698975,8604.831886,867.309143,439,3862.193421,1.91939,1893.73,1.04349,203,0.960259,60,-4.1599,499.10095,193,1.0486,-0.2666,True
3862.22633,245.141663,10847.33249,889.738403,440,3862.221989,1.89632,1964.63,1.08962,182,0.954199,60,-15.1032,707.979,193,1.0978,-0.4118,True
3862.25249,-43.774658,10291.776224,989.981079,441,3862.248146,1.8,1965.65,1.15587,182,0.942368,60,-13.4687,981.5493,193,1.1671,-0.539,True
3862.27861,596.682861,9653.941155,1099.161621,442,3862.274267,1.79298,6169.79,1.25049,211,0.906148,60,-14.5599,464.7851,193,1.2658,-0.6599,True
3863.92551,-10145.838867,-1668.918075,2227.87793,443,3863.921068,3.07357,3426.75,1.98205,76,0.899068,60,25.3708,538.5681,193,1.9688,1.0134,True
3863.95165,-10044.519531,-1310.856724,1910.929932,444,3863.947199,3.01523,3236.25,1.66938,77,0.905055,60,15.8023,445.75534,193,1.6602,0.9106,True
3863.97778,-11583.760742,,3062.64624,445,3863.973325,2.66954,2907.1,1.45542,96,0.949854,60,11.8584,3657.842,193,,,False
3864.00396,-9512.349609,1545.862155,990.556885,446,3863.999508,2.28821,2670.92,1.3016,142,0.955051,60,-2.5315,439.4772,193,1.2966,0.6896,True
3864.03009,-12651.998047,-3347.201216,3606.486816,447,3864.025639,3.24301,2832.68,1.19236,63,0.912176,60,50.3285,1121.9386,193,1.189,0.5702,True
3864.05621,-9331.527344,-401.072951,1779.228149,448,3864.05176,2.80528,2643.64,1.11547,95,0.928883,60,6.7157,735.1586,193,1.113,0.4447,True
3864.08236,-8873.724609,414.909531,1408.650024,449,3864.077907,2.53167,2535.35,1.06283,109,0.919952,60,1.714,460.83694,193,1.0616,0.3133,True
3864.10853,-8690.007812,841.270603,1195.167725,450,3864.104068,2.42419,2601.31,1.03017,101,0.680429,60,-11.8072,288.50583,193,1.0304,0.1774,True
3864.13464,-9922.3125,-774.688414,1637.413696,451,3864.130184,2.67632,2030.13,1.01574,49,0.42828,60,10.3683,147.8537,193,1.0172,0.0389,True
3864.16088,-6696.714844,2300.120559,2300.809082,452,3864.156421,2.63689,1909.91,1.01803,34,0.274441,60,0.5664,161.47821,193,1.021,-0.1009,True
3864.19294,-6716.317383,2592.597611,1304.893188,453,3864.188477,2.26107,1940.59,1.04403,78,0.414382,60,-11.9482,131.12476,193,1.0493,-0.2693,True
3864.21916,-7840.28125,-194.367577,6277.342773,454,3864.214694,2.76089,2018.71,1.08636,34,0.281046,60,-33.5936,1271.4943,193,1.0939,-0.4026,True
3864.24531,-7073.691406,807.12385,1191.995972,455,3864.240846,2.20319,2202.83,1.15009,111,0.632972,60,-3.4678,220.57628,193,1.1614,-0.5303,True
3864.27143,-3911.153564,3296.691391,1248.781494,456,3864.26696,2.08539,2895.96,1.2424,119,0.544922,60,-14.96,290.2367,193,1.2577,-0.6516,True
3867.93575,-19283.587891,-6261.179459,1309.305298,457,3867.931065,2.2148,8216.11,1.72205,152,0.923986,60,19.455,459.73193,193,1.7126,0.9314,True
3867.96292,-18263.896484,-3285.487924,1215.728516,458,3867.958231,1.91313,7446.55,1.48301,132,0.941283,60,5.6974,853.6161,193,1.4766,0.8206,True
3867.99073,-18306.640625,-2788.878038,1445.114624,459,3867.986043,1.76798,7354.52,1.31509,78,0.950148,60,6.6293,1887.5107,193,1.3091,0.7009,True
3868.01865,-16508.339844,-2894.162107,1319.361938,460,3868.013963,1.87628,6967.73,1.19508,101,0.954312,60,0.383,1032.5193,193,1.1916,0.5738,True
3868.05309,-17249.117188,-4779.520035,1305.598267,465,3868.048394,1.92709,6084.4,1.09808,118,0.962622,60,-17.1401,1077.9539,193,1.0959,0.4073,True
3868.08158,-15197.106445,-3469.687694,1256.058105,466,3868.076887,1.97764,5655.43,1.04853,169,0.96828,60,-11.685,1451.3792,193,1.0476,0.2623,True
3868.11783,-15089.192383,-3248.283094,998.297607,471,3868.113131,1.92381,5377.57,1.01769,179,0.963931,60,-2.1523,495.19598,193,1.0188,0.0715,True
3868.15486,-13275.829102,-742.511831,1147.836914,476,3868.150166,1.79378,5325.82,1.02013,217,0.956997,60,-9.9792,1120.0876,193,1.0235,-0.1257,True
3868.19472,-14886.182617,-2939.417423,1582.48645,481,3868.190021,1.77615,12062.4,1.06151,206,0.94551,60,10.5895,1059.4832,193,1.0679,-0.3333,True
3868.23103,-13278.790039,-3518.533419,1518.098999,486,3868.226329,1.90179,12051.3,1.14006,190,0.94506,60,-4.2367,648.90594,193,1.1506,-0.5131,True
3868.26667,-13027.475586,-5487.213314,1548.763916,491,3868.261968,1.96676,11707.4,1.26729,179,0.934409,60,-1.367,623.32196,193,1.2845,-0.6783,True
3872.93843,-27872.568359,-14351.878308,1414.500732,495,3872.933473,2.09817,11507.4,1.57213,160,0.93105,60,13.4159,577.30255,193,1.5626,0.8665,True
3872.97457,-26359.808594,-11271.282202,1437.463867,500,3872.969613,1.81435,13649.1,1.32905,129,0.958845,60,6.9054,983.7882,193,1.3233,0.7131,True
3873.01035,-27623.644531,-13852.878925,1832.175781,505,3873.005389,1.84183,26819.0,1.1779,125,0.646399,60,45.3343,419.18933,193,1.1745,0.5499,True
3873.04666,-25622.824219,-13378.866516,1753.521851,510,3873.041698,1.93805,23865.1,1.08397,87,0.717983,60,19.5409,435.83984,193,1.0818,0.3724,True
3873.08404,-26447.140625,-15142.010402,1604.161987,515,3873.079081,2.0181,17032.3,1.03061,164,0.834583,60,15.2089,479.27216,193,1.0308,0.1795,True
3873.11971,-23477.964844,-11719.917758,1923.924438,520,3873.114743,1.91925,23351.9,1.0145,123,0.475224,60,53.4347,195.65508,193,1.0166,-0.0098,True
3873.15696,-23341.330078,-14029.284227,1369.157471,525,3873.151998,2.30987,5598.93,1.03106,143,0.955701,60,-11.9525,495.89032,193,1.0356,-0.2073,True
3873.19547,-26617.808594,-18770.744611,2543.369873,530,3873.190499,2.47859,21225.7,1.08636,76,0.446952,60,69.8392,207.00027,193,1.0947,-0.4045,True
3873.23388,-46178.625,,21153.810547,535,3873.228907,4.32644,7804.49,1.19102,24,0.768597,60,281.1264,3281.6782,193,,,False
3873.2695,-24604.953125,-18925.323756,2751.794678,540,3873.264532,3.25835,6878.58,1.34775,66,0.894473,60,31.9082,425.15375,193,1.369,-0.7496,True
3873.91375,-28927.150391,-16776.972604,1543.312744,544,3873.90875,2.33408,3123.63,1.78829,138,0.95415,60,-8.4037,724.40625,193,1.7773,0.9549,True
3873.95218,-31467.869141,-22731.493993,2773.206543,549,3873.947175,3.20698,5752.73,1.44742,59,0.91819,60,33.2128,703.9086,193,1.4397,0.7981,True
3873.98868,-26753.359375,-15192.883402,1046.517944,554,3873.983673,2.1678,5665.27,1.25049,153,0.982915,60,3.2365,478.17496,193,1.2449,0.638,True
3874.02452,-26659.572266,-16313.716785,1127.7677,559,3874.019509,2.2769,6864.2,1.12841,137,0.977606,60,4.9297,364.04382,193,1.1254,0.4689,True
3874.06037,-26215.638672,-14152.512876,1130.892334,564,3874.055362,1.93254,6142.25,1.05573,181,0.997457,60,-7.0049,1003.07623,193,1.0545,0.2889,True
3874.09905,-24596.048828,-14459.466912,1254.127319,570,3874.094037,2.22494,3082.91,1.01872,148,0.992404,60,-12.7742,1061.7382,193,1.0198,0.0859,True
3874.1351,-23163.455078,-11309.078432,1334.315063,575,3874.130087,1.88398,2889.45,1.01837,207,0.990117,60,-12.7763,982.4605,193,1.0215,-0.1061,True
3874.1756,-20929.667969,-7919.284284,1316.541138,580,3874.170588,1.65867,3334.66,1.05636,210,0.979294,60,-13.21,1717.894,193,1.0629,-0.3177,True
3874.21215,-23356.669922,-14118.366216,1774.403687,585,3874.207137,1.99032,3803.2,1.13257,167,0.958836,60,-19.829,1536.7393,193,1.1425,-0.4995,True
3874.25256,-20057.0,-11931.765809,1797.817017,590,3874.247543,1.85796,5399.2,1.27601,169,0.848773,60,-12.8077,1403.5244,193,1.2938,-0.687,True
3874.91917,-29197.501953,-20246.227467,1632.723389,595,3874.914117,2.89178,2175.38,1.7013,64,0.646984,60,13.1806,252.24294,193,1.6904,0.9228,True
3874.95514,-29437.111328,-20451.28023,1523.046021,600,3874.950088,2.81979,2272.32,1.4093,83,0.858107,60,12.8069,383.55872,193,1.4033,0.7741,True
3874.99106,-27369.773438,-16661.128041,1234.729736,605,3874.986009,2.28655,3243.0,1.22833,136,0.963905,60,1.0542,689.888,193,1.2244,0.6148,True
3875.02744,-27840.9375,-15525.551055,1297.14856,610,3875.022383,1.95615,4032.12,1.11451,146,0.885348,60,-12.2574,1026.9199,193,1.1115,0.4414,True
3875.06403,-27886.708984,-18673.156925,1284.464722,616,3875.058976,2.52973,4031.15,1.04682,106,0.815244,60,16.2808,308.27472,193,1.046,0.2561,True
3875.10054,-25329.841797,-14828.925152,1357.267944,621,3875.09548,2.14182,2713.62,1.01703,139,0.899984,60,-5.6512,648.7202,193,1.0183,0.0637,True
3875.13729,-31883.039062,-21882.505678,5276.262207,626,3875.132232,3.23592,3469.65,1.02085,48,0.766071,60,93.0035,1132.4674,193,1.0242,-0.1319,True
3875.17796,-23935.341797,-14735.86652,1555.890991,631,3875.172893,2.18667,4127.71,1.06418,107,0.601232,60,-9.5521,370.60583,193,1.0713,-0.3434,True
3875.21449,-23540.160156,-15341.076631,1539.972412,636,3875.209428,2.13446,3413.34,1.14558,137,0.771521,60,-15.8025,692.9181,193,1.1571,-0.5237,True
3875.25238,-23147.714844,-17822.672793,2010.238037,641,3875.247315,2.39023,4030.68,1.28858,116,0.742268,60,-18.5792,693.784,193,1.306,-0.6981,True
3875.28899,-21544.539062,-19024.939319,2082.129395,647,3875.28392,2.65297,12789.7,1.50916,86,0.642656,60,-1.4274,249.74866,193,1.5386,-0.8545,True
3879.95968,-27111.6875,-13274.658552,1194.353638,648,3879.954406,1.92339,2291.18,1.30925,82,0.959611,60,-1.6283,1157.8871,193,1.3035,0.6959,True
3879.99551,-27646.3125,-15399.246061,1016.518433,653,3879.99024,2.00556,2230.04,1.16541,108,0.964365,60,-6.5227,946.7323,193,1.1619,0.5311,True
3880.03169,-25425.802734,,1416.261108,658,3880.026412,1.90415,2079.38,1.07627,119,0.985349,60,-2.904,2658.0803,193,,,False
3880.06776,-23400.427734,-11288.466428,1301.372559,663,3880.062489,1.89022,1862.36,1.02842,202,0.982202,60,0.4713,1708.2549,193,1.0287,0.1663,True
3880.10747,-22475.347656,,1368.384521,668,3880.102189,1.69055,1605.03,1.01512,238,0.987187,60,-10.8066,1991.2893,193,,,False
3880.14474,-22217.378906,,1176.905029,673,3880.139466,1.68248,1646.7,1.03774,115,0.969355,60,-4.1075,2509.974,193,,,False
3880.18384,-20486.183594,,1683.481323,678,3880.178557,2.02637,1959.39,1.10248,150,0.96653,60,-21.567,2113.5708,193,,,False
3880.22039,-19635.423828,,1635.607056,683,3880.215111,1.83826,1878.7,1.21051,179,0.959928,60,-15.2525,2488.0044,193,,,False
3880.26177,-19004.037109,,1770.6521,688,3880.256483,1.80727,2019.76,1.41421,234,0.949849,60,-30.8541,2746.2632,193,,,False
3880.29757,-21960.458984,-20251.640979,2231.042236,693,3880.292284,2.05054,25383.5,1.7054,182,0.939698,60,-14.2247,854.7797,193,1.7448,-0.9434,True
3881.04073,-30965.109375,-21881.004774,1848.700073,694,3881.035421,2.98998,2096.92,1.05699,41,0.474936,60,-28.4501,183.48273,193,1.0557,0.2931,True
3881.08147,-30696.490234,-20862.070809,1974.757935,699,3881.076151,3.15088,2047.39,1.01837,36,0.477971,60,-6.5939,159.57635,193,1.0193,0.0794,True
3882.92856,-24002.435547,-13727.879075,3030.130127,706,3882.923176,2.47872,1834.37,1.44217,24,0.167062,60,-51.8009,111.464966,193,1.4359,0.7957,True
3883.00636,-26426.861328,-17288.081572,1537.487061,716,3883.000978,2.57123,2062.76,1.1126,45,0.371736,60,-14.568,119.24107,193,1.1104,0.4393,True
3883.04384,-22902.308594,-12015.054679,1070.949585,721,3883.038455,2.09159,1972.4,1.04514,132,0.6698,60,-15.8491,393.80066,193,1.0444,0.2492,True
3883.08114,-23624.992188,-13699.251845,1042.2771,726,3883.07575,2.25775,2092.78,1.01638,117,0.704584,60,-23.683,206.5152,193,1.0178,0.0525,True
3883.11697,-20780.808594,-8595.378494,1212.437866,731,3883.111578,1.82247,1977.58,1.02122,209,0.955747,60,-17.3952,1187.9327,193,1.0249,-0.1382,True
3883.15956,-23009.501953,-13050.73241,1449.585571,736,3883.154171,2.02049,1983.06,1.06972,181,0.971292,60,-15.1057,1140.6791,193,1.0769,-0.3592,True
3883.19894,-20611.310547,-13672.719571,1802.651245,741,3883.193547,2.3678,2224.36,1.1642,126,0.94922,60,-14.6,870.5295,193,1.176,-0.552,True
3883.24375,-17348.681641,,2096.001465,746,3883.238356,2.1145,2106.27,1.35418,160,0.953013,60,-28.6506,2268.6868,193,,,False
3883.28135,-14861.162109,,2466.867676,751,3883.275952,2.12424,2322.81,1.62427,160,0.935811,60,-28.1428,2637.6438,193,,,False
3885.01748,-25629.828125,-16374.652847,2387.864258,760,3885.012024,2.49839,1527.35,1.07778,27,0.170584,60,-1.0457,87.886635,193,1.076,0.3568,True
3885.10371,-22024.685547,-11032.393079,2107.748291,786,3885.098256,2.00641,1400.51,1.01769,34,0.147793,60,-30.5773,73.56167,193,1.0206,-0.0965,True
3885.15803,-17870.208984,-7001.620077,1577.106323,807,3885.152575,1.86792,1821.76,1.07702,80,0.335997,60,-27.7914,250.21976,193,1.0842,-0.3787,True
3885.92857,-20870.300781,,1636.945068,836,3885.923084,1.79553,1901.75,1.39251,163,0.958785,60,-1.288,4539.0195,193,,,False
3885.96527,-17901.259766,,1333.711914,841,3885.959784,1.79136,1728.24,1.21487,108,0.955432,60,14.3751,3352.1738,193,,,False
3886.00094,-18569.947266,,1367.411743,846,3885.995458,1.83175,1680.08,1.10701,105,0.960936,60,-1.5096,4942.6704,193,,,False
3886.03656,-18780.199219,,2138.951904,851,3886.031077,1.92107,1940.02,1.04403,91,0.91426,60,-0.9142,4541.824,193,,,False
3886.07216,-18902.078125,-7063.13464,1548.677856,856,3886.066677,1.9054,1668.29,1.0167,90,0.364759,60,-21.4814,301.12537,193,1.018,0.0572,True
3887.16891,-13934.802734,-3626.59152,1238.636597,871,3887.163395,1.86899,1654.8,1.11166,182,0.83989,60,-4.3893,1125.9335,193,1.1205,-0.4595,True
3887.20493,-12398.991211,-1805.78372,1322.86731,876,3887.199406,1.63918,1784.45,1.22227,205,0.842267,60,-10.876,1852.0568,193,1.2376,-0.63,True
3887.24078,-12563.642578,-5819.154767,1768.681641,881,3887.235259,1.81381,1918.58,1.39963,134,0.570818,60,-28.292,947.6345,193,1.4239,-0.788,True
3887.27639,-10226.754883,-8270.776197,2097.698975,886,3887.270865,2.0452,2145.1,1.68117,122,0.636595,60,-13.0287,1020.8626,193,1.7201,-0.9342,True
3887.89282,-20182.876953,,1715.136108,890,3887.88728,1.95153,2013.12,1.61705,154,0.939404,60,-4.838,2706.4282,193,,,False
3887.92954,-19869.724609,-5687.439157,1238.562256,895,3887.923997,1.90963,1693.05,1.35418,133,0.951161,60,10.1388,1617.9171,193,1.3482,0.7335,True
3887.96874,-19584.449219,,1221.359863,900,3887.963197,1.85616,1692.35,1.18307,74,0.952576,60,10.9148,2687.1218,193,,,False
3888.00495,-16030.223633,,1164.677124,905,3887.999412,1.73366,1683.2,1.08636,103,0.956401,60,5.371,3096.0056,193,,,False
3888.04227,-16720.519531,-5090.600785,869.524048,910,3888.036724,1.95521,1731.36,1.03197,148,0.956844,60,-10.0763,704.29065,193,1.032,0.1869,True
3888.07904,-14703.532227,-3187.720801,928.253845,915,3888.073495,1.9412,1761.31,1.0145,145,0.960602,60,0.8859,1169.3213,193,1.0166,-0.0083,True
3888.11793,-13056.613281,-1211.574016,857.539917,920,3888.112387,1.83522,1592.8,1.03244,201,0.940875,60,-3.3073,1197.3009,193,1.037,-0.2143,True
3888.15681,-10900.433594,782.021926,1067.25354,925,3888.151262,1.73719,1606.23,1.09044,192,0.922719,60,-8.4353,1721.8718,193,1.0984,-0.4131,True
3888.19423,-9725.001953,,1274.943604,930,3888.188686,1.66902,1805.14,1.19372,202,0.919566,60,-19.0294,2117.21,193,,,False
