HJD,flux,cor_flux,flux_err,obsID,JD,fwhm,sky,airmass,nstar,scale,exptime,skydiff,chisq,npix,airmass1,ang1,included
3873.24684,-511.87796,-80.861465,1450.88623,537,3873.241975,2.81152,11671.1,1.24723,232,0.934543,60,65.6898,138.0032,193,1.2541,-0.6421,True
3873.25397,-215.681854,15.803328,1904.883911,538,3873.249102,3.11612,11875.3,1.27956,196,0.919597,60,91.0195,138.1158,193,1.2859,-0.6765,True
3873.26109,3903.483398,3982.252077,2856.792969,539,3873.25622,3.30106,12196.0,1.31313,171,0.894023,60,165.5909,227.79967,193,1.3209,-0.7103,True
3873.26821,-945.450317,-773.817362,3218.215088,540,3873.263345,3.13327,12260.7,1.34988,193,0.898805,60,160.599,409.249,193,1.3594,-0.7436,True
3873.27534,2923.122314,2831.790906,3153.787354,541,3873.270473,3.43848,12625.1,1.39251,168,0.887636,60,161.226,224.60117,193,1.4018,-0.7764,True
3873.28246,4651.334473,,2464.677002,542,3873.277593,3.33219,16902.3,1.43696,182,0.860311,60,212.6705,135.43663,193,,,False
3873.28959,5176.556152,4539.103747,4490.552734,543,3873.28472,3.93974,27460.5,1.48871,108,0.844228,60,189.1891,156.24303,193,1.5,-0.8405,True
3873.91246,893.552307,1497.859529,735.371704,544,3873.907558,2.11124,5666.11,2.08236,368,0.935056,60,19.7062,142.87607,193,2.0692,1.0537,True
3873.91962,1148.223633,1749.953317,749.21283,545,3873.914713,2.08917,5782.63,1.97029,377,0.935386,60,18.5181,134.66751,193,1.9582,1.0245,True
3873.92678,2164.501953,2767.95138,734.167114,546,3873.921873,2.09015,6694.97,1.87142,367,0.934261,60,20.0204,130.78464,193,1.8596,0.9949,True
3873.93393,764.275391,1371.073658,837.247314,547,3873.929026,2.1194,6578.57,1.78368,359,0.934045,60,26.3907,110.0633,193,1.7718,0.965,True
3873.96519,-4245.748535,-3674.271334,2044.108643,551,3873.960288,2.56676,7534.23,1.48871,279,0.937328,60,63.2564,469.9653,193,1.482,0.8299,True
3873.97235,-352.315857,296.193121,689.480042,552,3873.967442,1.90384,6849.7,1.43956,401,0.965433,60,41.7984,155.72116,193,1.432,0.7977,True
3873.9795,985.802979,1639.891413,704.825928,553,3873.974596,1.94646,7258.68,1.39251,406,0.971365,60,24.2303,130.33206,193,1.3867,0.7651,True
3873.98739,497.302704,1157.853728,641.928467,554,3873.982482,1.96014,6998.8,1.34775,393,0.973418,60,24.31,128.44958,193,1.3415,0.7286,True
3873.99454,740.121399,1388.391991,787.977173,555,3873.989633,2.16635,6950.42,1.30925,356,0.96941,60,22.1172,130.74828,193,1.3045,0.6949,True
3874.0017,295.484741,975.296803,541.498108,556,3873.99679,1.63737,7156.27,1.27601,233,0.987446,60,17.3566,168.7418,193,1.2709,0.6607,True
3874.00885,780.726074,1463.151504,390.205292,557,3874.003941,1.53857,7211.09,1.244,197,0.990851,60,18.2658,102.106064,193,1.2403,0.626,True
3874.016,642.894104,1327.244135,539.452576,558,3874.011096,1.89601,7492.07,1.21633,409,0.98063,60,31.7804,105.3502,193,1.2126,0.5907,True
3874.02323,-78.058914,610.882331,636.01947,559,3874.018318,1.87127,7253.99,1.19102,387,0.975476,60,33.8859,133.92534,193,1.1873,0.5546,True
3874.03038,145.852509,839.032404,636.765076,560,3874.025474,1.82805,6924.94,1.16786,404,0.985385,60,30.4867,175.61652,193,1.1646,0.5182,True
3874.03753,-523.465576,173.16843,502.346161,561,3874.032625,1.71521,7200.48,1.1467,309,0.987727,60,28.1769,132.4944,193,1.1442,0.4814,True
3874.04468,955.488525,1649.723111,607.390503,562,3874.03977,1.57104,6742.41,1.12841,181,0.988603,60,21.4087,209.07877,193,1.1258,0.4441,True
3874.05183,-5.268215,687.982011,416.896423,563,3874.046924,1.56526,5982.16,1.11166,204,0.992374,60,13.3234,129.85396,193,1.1094,0.4062,True
3874.05908,548.452637,1242.368407,396.860016,564,3874.054171,1.61532,5976.59,1.09635,287,0.986601,60,17.1164,124.4027,193,1.0947,0.3674,True
3874.06623,-255.605164,439.422859,701.84314,565,3874.06132,1.70975,6107.5,1.08318,288,0.991658,60,18.8417,276.22388,193,1.0819,0.3287,True
3874.07338,24.883055,713.817408,410.979797,566,3874.068471,1.60251,5576.83,1.07186,257,0.992362,60,23.7451,105.55122,193,1.0707,0.2895,True
3874.08053,384.302979,1059.709811,748.452454,567,3874.075616,1.46259,5563.24,1.06217,269,0.992942,60,33.3464,427.02875,193,1.0612,0.2501,True
3874.08768,904.314331,1589.114162,517.270447,568,3874.082772,1.62766,5415.06,1.05388,242,0.997655,60,13.4741,189.5972,193,1.0531,0.2102,True
3874.09776,1342.808472,2023.628019,493.162811,570,3874.092847,1.62064,5262.19,1.04458,334,0.988467,60,12.2178,147.3875,193,1.0443,0.1537,True
3874.10491,771.103394,1446.604374,464.176056,571,3874.099997,1.57546,5141.4,1.03978,278,0.990019,60,13.6003,147.40489,193,1.0398,0.1133,True
3874.11206,1464.454712,2140.453126,476.444,572,3874.107147,1.59297,5176.9,1.03674,218,0.992492,60,11.2491,198.9467,193,1.0366,0.0728,True
3874.11922,663.858765,1343.801667,465.160553,573,3874.114307,1.63948,5085.95,1.03479,345,0.993665,60,14.1984,189.52794,193,1.0349,0.0321,True
3874.12637,1567.181152,2252.427004,547.700073,574,3874.121459,1.69431,5154.76,1.03384,471,0.994473,60,3.2165,185.10213,193,1.0345,-0.0087,True
3874.13381,1319.501343,2007.790705,536.365234,575,3874.128894,1.68194,5101.5,1.03479,257,0.988718,60,6.2937,197.73851,193,1.0355,-0.051,True
3874.14096,1014.944092,1697.145875,558.786621,576,3874.136044,1.50658,5016.51,1.03674,299,0.987927,60,12.6802,331.05148,193,1.0379,-0.0916,True
3874.14811,1848.554688,2546.73728,477.895294,577,3874.143192,1.6245,5141.42,1.0403,359,0.984611,60,11.7668,227.04228,193,1.0417,-0.132,True
3874.15526,811.328308,1520.803976,442.313446,578,3874.150344,1.72962,5453.14,1.04514,262,0.978729,60,17.5151,103.856895,193,1.0469,-0.1723,True
3874.16366,1692.885254,2408.184962,714.714905,579,3874.15874,1.48816,5408.34,1.05327,194,0.975328,60,20.1439,549.43164,193,1.0548,-0.2194,True
3874.17135,410.635651,1142.874042,618.420837,580,3874.166438,1.54909,5500.14,1.06151,234,0.974356,60,20.262,389.4819,193,1.0639,-0.2621,True
3874.18146,2022.634888,2775.424351,516.057068,581,3874.176547,1.569,5793.55,1.07627,217,0.972892,60,-0.9631,234.86877,193,1.0786,-0.3177,True
3874.18862,1266.530273,2001.297931,611.961975,582,3874.183699,1.96001,6308.76,1.08798,388,0.958445,60,15.2892,109.72186,193,1.0909,-0.3566,True
3874.19577,2103.405762,2883.276637,745.472839,583,3874.190851,1.63722,5974.39,1.10159,261,0.969479,60,15.1423,291.36124,193,1.1049,-0.395,True
3874.20293,670.199768,1417.980914,731.513733,584,3874.198008,1.97407,6402.8,1.1174,387,0.952477,60,32.151,122.691154,193,1.1208,-0.433,True
3874.21086,429.532562,1164.799106,1239.82373,585,3874.205946,2.06994,6661.8,1.13682,356,0.946786,60,38.3414,347.78836,193,1.1407,-0.4746,True
3874.21801,2487.498291,3229.239877,1166.82251,586,3874.213089,2.06699,6758.52,1.15587,366,0.939586,60,20.0074,278.097,193,1.1607,-0.5115,True
3874.22516,2337.252441,3161.045415,659.161743,587,3874.220238,1.75533,6581.19,1.1779,452,0.943522,60,38.9219,184.11436,193,1.1829,-0.5479,True
3874.2323,1774.124146,2632.698016,744.124634,588,3874.227382,1.66241,6634.15,1.20199,328,0.944441,60,26.2254,244.94235,193,1.2075,-0.5838,True
3874.23945,1486.609619,2328.517113,877.424805,589,3874.234531,1.79711,6879.33,1.22833,340,0.939547,60,30.9581,287.63943,193,1.2347,-0.6191,True
3874.25127,3362.584229,4275.643401,1272.915283,590,3874.246352,1.63654,8751.69,1.27778,147,0.780098,60,1.2991,537.3037,193,1.2858,-0.6764,True
3874.25842,2791.133545,3697.387848,1274.523926,591,3874.253502,1.7208,7416.59,1.31313,339,0.884892,60,11.554,385.3856,193,1.3209,-0.7103,True
3874.26557,5852.826172,6794.420735,1166.762085,592,3874.260649,1.67158,7685.73,1.34988,324,0.857546,60,7.7871,279.22043,193,1.3596,-0.7438,True
3874.27271,4134.231934,5048.057029,1179.973755,593,3874.267791,1.7952,7730.69,1.39251,416,0.878725,60,-4.0029,217.26523,193,1.4021,-0.7766,True
3874.27987,8318.918945,9210.846883,3955.343506,594,3874.274945,1.88336,22127.5,1.43956,207,0.250655,60,-30.4592,161.78052,193,1.449,-0.8091,True
3874.91788,1238.666992,1836.962555,1186.650513,595,3874.912926,2.46138,4052.28,1.9587,265,0.626313,60,9.76,113.29899,193,1.9445,1.0206,True
3874.92503,-3.541228,585.986463,1134.670166,596,3874.920079,2.48389,4181.34,1.86116,271,0.694604,60,31.2675,114.48478,193,1.8475,0.991,True
3874.93218,79.154114,684.407056,564.834778,597,3874.927223,1.92688,3912.48,1.77454,367,0.744443,60,13.0789,94.66268,193,1.7612,0.9611,True
3874.93933,-1591.214722,-1017.471732,2169.066895,598,3874.934373,2.55395,4275.83,1.69318,271,0.76399,60,17.1547,528.48157,193,1.6837,0.9309,True
3874.94648,1201.897827,1814.894954,860.413818,599,3874.941525,2.1867,4203.51,1.62427,330,0.787013,60,5.5459,144.28778,193,1.6142,0.9002,True
3874.95385,-1299.176758,-719.674027,1109.337036,600,3874.948897,2.50986,4516.91,1.55897,288,0.842486,60,34.9535,142.64381,193,1.5497,0.8681,True
3874.96101,5847.400391,6312.873971,2072.70874,601,3874.95605,3.00627,4833.25,1.5003,203,0.842737,60,-0.2432,257.26553,193,1.4932,0.8366,True
3874.96816,521.362793,1161.36893,811.977661,602,3874.963202,2.04682,4411.95,1.45007,372,0.914316,60,20.7929,213.0771,193,1.4422,0.8046,True
3874.97531,1265.058472,1921.866861,496.566742,603,3874.970349,1.76872,4433.77,1.40203,344,0.934237,60,14.9757,131.44907,193,1.3959,0.7721,True
3874.98255,1199.63208,1863.629559,551.404236,604,3874.977596,1.81647,4491.05,1.3607,404,0.959527,60,6.7695,147.41632,193,1.3534,0.7387,True
3874.98976,1713.296143,2385.183422,416.396271,605,3874.984801,1.75382,4556.3,1.32101,264,0.966477,60,11.2208,102.650246,193,1.315,0.7049,True
3874.99701,1179.265503,1854.662696,557.36084,606,3874.992049,1.85849,4915.97,1.28495,400,0.961953,60,23.7974,112.01493,193,1.28,0.6704,True
3875.00427,874.335693,1556.997504,700.823303,607,3874.999315,1.59373,4740.23,1.25214,183,0.971587,60,24.0229,373.38028,193,1.2481,0.6353,True
3875.0115,886.188171,1572.808578,451.196014,608,3875.006537,1.57277,4853.78,1.22377,158,0.941671,60,20.0817,150.83902,193,1.2195,0.5998,True
3875.01882,468.688477,1159.843974,451.82019,609,3875.013862,1.61516,5317.68,1.19645,155,0.859701,60,19.3149,119.71908,193,1.1931,0.5633,True
3875.02613,1676.158447,2369.475251,512.63269,610,3875.021174,1.79774,5272.5,1.17283,258,0.901334,60,14.281,129.05984,193,1.1694,0.5262,True
3875.03337,418.984283,1114.040703,666.962036,611,3875.028405,1.61641,5020.17,1.15124,163,0.878303,60,20.2625,272.31528,193,1.1483,0.4891,True
3875.04069,763.931152,1458.920126,437.659454,612,3875.035727,1.59742,5167.66,1.13152,139,0.861004,60,23.556,111.61159,193,1.1291,0.4509,True
3875.04796,423.292328,1120.397615,939.131897,613,3875.043,1.71793,4908.36,1.11451,212,0.897317,60,23.2484,498.4543,193,1.112,0.4126,True
3875.05519,456.841644,1153.535604,442.694794,614,3875.050224,1.78156,4779.83,1.09895,286,0.925001,60,28.5449,98.114685,193,1.097,0.3739,True
3875.0615,1571.861572,2265.658187,662.44165,615,3875.056536,1.91505,5425.93,1.08717,391,0.845833,60,26.0471,115.60014,193,1.0854,0.3398,True
3875.06271,698.134705,1377.500752,620.632996,616,3875.05775,2.15001,5605.84,1.08476,348,0.825853,60,30.157,85.33983,193,1.0833,0.3332,True
3875.06994,1443.106079,2106.006708,953.814453,617,3875.064974,2.31483,5916.48,1.07332,297,0.786672,60,28.8663,111.29618,193,1.0718,0.2938,True
3875.07723,1054.167236,1739.93487,794.949097,618,3875.072269,2.07831,6103.66,1.06283,334,0.710757,60,41.6261,100.38547,193,1.0619,0.2535,True
3875.08456,-2105.602295,-1414.933802,1281.392578,619,3875.079592,1.94637,5529.45,1.05449,343,0.748362,60,36.7377,242.46735,193,1.0536,0.2128,True
3875.09183,549.892761,1228.247585,1020.457764,620,3875.086862,2.19163,5917.13,1.04738,310,0.714504,60,19.4016,121.38994,193,1.0469,0.172,True
3875.09923,1184.978271,1874.242853,560.412292,621,3875.094264,1.89627,5014.21,1.04188,350,0.884374,60,7.3666,124.768875,193,1.0415,0.1303,True
3875.10663,180.014069,866.965078,558.084839,622,3875.10166,2.03376,5182.87,1.03774,372,0.85823,60,18.3733,83.37865,193,1.0377,0.0884,True
3875.11387,-62.847084,625.540755,559.594543,623,3875.108904,1.98506,4951.33,1.03528,370,0.886873,60,8.0255,105.03131,193,1.0354,0.0473,True
3875.12115,646.249084,1336.174589,457.205658,624,3875.116189,1.88197,4804.14,1.03384,300,0.898491,60,7.0915,86.32223,193,1.0345,0.0058,True
3875.12842,859.423828,1550.132094,499.89032,625,3875.123459,2.0005,5003.75,1.03432,380,0.891414,60,8.991,81.274086,193,1.035,-0.0356,True
3875.13595,-92.769104,595.918832,670.022461,626,3875.130989,2.1005,5391.24,1.03625,357,0.801421,60,21.7029,100.49824,193,1.037,-0.0784,True
3875.14328,1952.095215,2360.816841,3038.431885,627,3875.138317,3.35286,6276.23,1.03927,119,0.656745,60,39.0738,136.50026,193,1.0404,-0.1199,True
3875.15059,885.359375,1588.810832,649.912292,628,3875.145618,1.94896,5711.08,1.04403,362,0.730019,60,29.6757,96.83392,193,1.0453,-0.1611,True
3875.15914,1748.653564,2465.740422,620.814819,629,3875.154171,1.76326,5261.9,1.05087,389,0.808053,60,9.305,162.95822,193,1.0529,-0.2091,True
3875.16644,1925.106201,2651.653951,621.753052,630,3875.161471,1.76658,5848.18,1.0589,337,0.696008,60,34.0151,113.81406,193,1.0611,-0.2498,True
3875.17398,1504.451294,2238.569671,896.387207,631,3875.169017,1.82063,6607.78,1.06901,331,0.56827,60,29.4018,144.50801,193,1.0712,-0.2914,True
3875.18403,-5558.734863,-4846.158233,2523.189697,632,3875.179061,2.09697,6495.88,1.08476,316,0.617286,60,48.6422,1227.5938,193,1.0874,-0.3462,True
3875.19122,1241.513306,2016.155116,696.826904,633,3875.186252,1.65256,6658.36,1.09808,217,0.554198,60,46.1683,104.87464,193,1.1011,-0.385,True
3875.19843,3504.021484,4240.434156,1008.411438,634,3875.193464,2.02425,6540.42,1.1126,321,0.610035,60,26.9085,120.98645,193,1.1166,-0.4234,True
3875.2057,2189.815186,2984.096818,575.676025,635,3875.200726,1.73609,5772.36,1.13048,248,0.733387,60,26.535,124.052895,193,1.1342,-0.4616,True
3875.21316,227.034515,999.819558,680.822815,636,3875.208185,1.92464,5873.58,1.15009,384,0.741861,60,37.8272,143.35654,193,1.1544,-0.5003,True
3875.22049,-1766.678833,-969.653745,805.418518,637,3875.215519,1.86239,5736.32,1.17158,386,0.796238,60,52.1156,184.6479,193,1.1765,-0.5378,True
3875.22777,2417.681152,3223.299677,483.887146,638,3875.222799,1.87445,5551.25,1.19508,401,0.838248,60,26.3726,87.86978,193,1.2009,-0.5745,True
3875.23503,2057.806641,2848.843709,1251.070679,639,3875.230061,1.96397,5948.03,1.22227,373,0.795755,60,37.6339,398.7989,193,1.2278,-0.6106,True
3875.24232,1646.342651,2510.511607,574.458435,640,3875.237349,1.75667,5978.54,1.25049,410,0.783232,60,43.4513,103.460396,193,1.2577,-0.6462,True
3875.25105,-198.847519,635.287984,738.791443,641,3875.246079,1.90414,6173.36,1.29042,386,0.783529,60,55.8485,155.31609,193,1.2975,-0.6881,True
3875.25837,1128.630859,1967.88343,634.115845,642,3875.253392,1.92306,6174.83,1.32703,384,0.792594,60,38.0516,115.9192,193,1.3347,-0.7227,True
3875.26559,1307.886963,2163.034671,672.740479,643,3875.260618,1.91458,6143.13,1.36511,391,0.831449,60,42.9447,140.03159,193,1.3751,-0.7562,True
3875.27284,688.161621,1499.813419,823.638,644,3875.267871,2.03731,6331.28,1.4093,364,0.835105,60,51.9826,161.91927,193,1.42,-0.7894,True
3875.28016,1686.138306,2291.092047,1024.397217,645,3875.275185,2.42392,7773.1,1.45811,278,0.75478,60,41.0662,99.83744,193,1.4699,-0.8224,True
3875.28769,72.922829,828.641458,1275.293945,647,3875.282719,2.17563,14519.0,1.51515,296,0.645781,60,86.4073,155.17212,193,1.5269,-0.8558,True
3879.95842,775.73999,1426.444698,386.98877,648,3879.953217,1.6864,4203.01,1.42419,342,0.954351,60,13.2793,80.72668,193,1.4179,0.788,True
3879.96555,-369.444183,289.938178,520.728149,649,3879.960353,1.68309,4350.28,1.38089,168,0.96129,60,28.4299,194.24075,193,1.3739,0.7553,True
3879.97269,150.542313,815.896392,453.037567,650,3879.967492,1.59534,4287.22,1.33934,244,0.966541,60,19.3611,139.05078,193,1.334,0.7221,True
3879.97983,374.735016,1047.281208,440.636444,651,3879.974629,1.59442,4300.19,1.3035,186,0.9681,60,24.8133,134.2959,193,1.2978,0.6884,True
3879.98698,-12.314079,664.949182,494.749115,652,3879.981777,1.84626,4498.49,1.26902,418,0.968161,60,20.574,140.31422,193,1.2648,0.6541,True
3879.99425,2100.317139,2784.618923,369.508148,653,3879.989047,1.76884,4412.77,1.23922,411,0.964688,60,19.145,78.52194,193,1.2343,0.6187,True
3880.00139,-963.226929,-274.327965,693.75647,654,3879.99619,1.7208,4161.57,1.21051,486,0.97898,60,24.4813,335.09476,193,1.2072,0.5834,True
3880.00853,472.783447,1164.786964,416.050201,655,3880.003332,1.71366,4151.44,1.18569,248,0.964943,60,27.5586,95.30239,193,1.1827,0.5475,True
3880.01568,438.806244,1130.515237,378.935608,656,3880.010474,1.56323,3916.63,1.16299,163,0.977222,60,20.1308,123.139885,193,1.1605,0.5111,True
3880.02282,219.689026,915.173334,443.185455,657,3880.017615,1.7304,3995.93,1.14335,194,0.977945,60,19.6668,153.82591,193,1.1405,0.4742,True
3880.03042,-133.125931,559.818125,828.864746,658,3880.025218,1.57436,3966.38,1.12333,160,0.979885,60,13.1339,555.4112,193,1.1214,0.4344,True
3880.03757,883.980469,1575.985499,435.408875,659,3880.032365,1.57388,3925.99,1.10793,250,0.977572,60,17.8836,152.64185,193,1.1055,0.3965,True
3880.04471,910.167419,1601.530438,417.379303,660,3880.039503,1.59555,3893.69,1.09294,209,0.982068,60,21.658,121.79255,193,1.0914,0.3582,True
3880.05185,644.143311,1334.180217,456.930939,661,3880.046649,1.61291,3892.42,1.08084,203,0.982692,60,16.493,202.83083,193,1.0791,0.3193,True
3880.059,660.616516,1339.828158,426.562836,662,3880.053798,1.48956,3757.31,1.06972,175,0.982731,60,16.2586,168.2051,193,1.0683,0.2801,True
3880.0665,1399.475464,2080.37056,411.688141,663,3880.061298,1.55623,3776.81,1.05955,183,0.982446,60,14.2935,159.7982,193,1.0587,0.2386,True
3880.07364,1601.773804,2288.316139,448.670898,664,3880.068439,1.70274,3836.84,1.05206,216,0.97394,60,13.2224,158.38535,193,1.0511,0.1988,True
3880.08078,1263.461548,1934.803722,429.356445,665,3880.075579,1.5156,3634.34,1.04569,266,0.980096,60,9.666,172.9452,193,1.045,0.1587,True
3880.08793,1546.593018,2221.331188,583.817383,666,3880.082724,1.57979,3512.31,1.0403,174,0.986072,60,6.0247,291.95874,193,1.0403,0.1183,True
3880.09507,76.567856,754.076204,472.11554,667,3880.089862,1.62963,3673.51,1.03674,221,0.985295,60,20.5174,219.43864,193,1.037,0.0779,True
3880.1062,1065.656006,1739.532779,636.670898,668,3880.100996,1.56927,3751.94,1.03432,230,0.986261,60,3.432,412.29733,193,1.0345,0.0146,True
3880.11334,1278.505371,1947.858147,606.156372,669,3880.108138,1.48805,3577.93,1.03432,234,0.987028,60,3.1464,347.60754,193,1.0347,-0.0261,True
3880.12049,175.015137,852.540911,549.0849,670,3880.115281,1.51733,3566.5,1.03528,303,0.993268,60,10.738,326.91827,193,1.0363,-0.0667,True
3880.12763,358.802551,1042.850576,637.953918,671,3880.122423,1.50694,3613.88,1.03825,297,0.985185,60,5.9969,429.18198,193,1.0392,-0.1072,True
3880.13477,1360.424438,2057.37836,819.526733,672,3880.129564,1.55992,3625.61,1.04241,215,0.987474,60,10.1193,550.95215,193,1.0435,-0.1476,True
3880.14222,1604.623047,2305.356573,611.83783,673,3880.13701,1.43723,3570.33,1.04795,174,0.981018,60,4.7297,543.5031,193,1.0496,-0.1895,True
3880.15063,1292.136353,2013.278012,449.62381,674,3880.145423,1.5183,3651.95,1.05636,194,0.978486,60,4.3688,247.21399,193,1.0582,-0.2364,True
3880.15777,448.943237,1185.010822,694.655518,675,3880.152564,1.57633,3733.55,1.06486,175,0.984061,60,8.9435,457.79727,193,1.0673,-0.276,True
3880.16492,959.706482,1710.647494,479.344849,676,3880.159708,1.50969,3654.86,1.07553,181,0.97766,60,-0.6113,269.45908,193,1.0778,-0.3152,True
3880.17207,1278.249512,2045.128149,519.742126,677,3880.166856,1.53783,3623.98,1.08717,183,0.974848,60,6.2493,352.43472,193,1.0901,-0.3541,True
3880.18258,1902.529419,2695.732596,536.248047,678,3880.177367,1.51508,3877.45,1.10793,190,0.971015,60,11.499,412.01334,193,1.1112,-0.4104,True
3880.18972,2445.049561,3253.139865,698.942627,679,3880.184511,1.55737,3791.01,1.12433,153,0.966605,60,10.0061,616.3039,193,1.1278,-0.4482,True
3880.19686,1564.57605,2395.645592,1154.103149,680,3880.191653,1.51078,3712.61,1.14225,193,0.96095,60,18.0203,1536.8945,193,1.1463,-0.4854,True
3880.20401,2424.715088,3268.158857,707.843628,681,3880.198796,1.56636,3889.62,1.16179,221,0.956802,60,4.8242,435.01312,193,1.167,-0.5222,True
3880.21115,3047.032227,3901.270079,584.399597,682,3880.205938,1.61374,3911.23,1.18437,211,0.945066,60,-5.8684,214.08913,193,1.1898,-0.5584,True
3880.21913,3573.859375,4441.854052,658.737488,683,3880.213921,1.64527,3889.65,1.21195,268,0.924432,60,-11.1398,260.05075,193,1.2183,-0.5983,True
3880.22627,4897.583496,5802.109029,809.048218,684,3880.221061,1.56559,3802.64,1.24081,345,0.920334,60,-23.9737,361.34592,193,1.2465,-0.6334,True
