Event,Field,Star No,RA (J2000),Dec (J2000),Tmax (HJD),Tmax (UT),tau,Umin,Amax,Dmag,fbl,Ibl,I0,RA_deg,Dec_deg
2014-BLG-0462,BLG614.29,59181,17:24:25.08,-28:15:43.0,2456741.418,2014-03-24.92,14.276,1.312,1.186,0.185,1.0,17.033,17.033,261.1045,-28.261944444444445
2014-BLG-0463,BLG625.11,6627,17:41:09.99,-23:03:42.1,2456732.511,2014-03-16.01,43.949,1.415,1.155,0.156,1.0,17.386,17.386,265.29162499999995,-23.061694444444445
2014-BLG-0464,BLG625.30,39192,17:39:47.06,-22:24:17.0,2456855.067,2014-07-16.57,89.958,1.643,1.105,0.109,1.0,17.696,17.696,264.9460833333333,-22.404722222222222
2014-BLG-0465,BLG631.02,131304,17:46:39.59,-22:46:46.7,2456759.531,2014-04-12.03,22.796,0.688,1.7,0.576,1.0,19.591,19.591,266.6649583333333,-22.779638888888886
2014-BLG-0466,BLG637.02,88203,17:51:53.53,-22:00:23.4,2456790.641,2014-05-13.14,52.899,1.066,1.298,0.283,1.0,18.369,18.369,267.97304166666663,-22.0065
2014-BLG-0467,BLG715.20,50899,17:35:29.13,-24:34:39.9,2456673.233,2014-01-15.73,48.192,0.173,5.848,1.917,1.0,16.466,16.466,263.87137499999994,-24.577749999999998
2014-BLG-0468,BLG501.21,102227,17:51:45.95,-29:46:09.7,2456757.676,2014-04-10.18,2.043,0.567,1.971,0.737,1.0,17.827,17.827,267.9414583333333,-29.76936111111111
2014-BLG-0469,BLG504.04,225800,17:57:15.65,-28:21:28.7,2456757.927,2014-04-10.43,11.064,0.198,5.124,1.774,1.0,19.587,19.587,269.3152083333333,-28.357972222222223
2014-BLG-0470,BLG505.06,67377,17:56:09.32,-29:45:35.3,2456757.71,2014-04-10.21,4.159,0.997,1.344,0.321,1.0,18.653,18.653,269.0388333333333,-29.759805555555555
2014-BLG-0471,BLG505.26,24785,17:59:57.95,-28:43:10.9,2456816.324,2014-06-07.82,60.263,0.307,3.367,1.318,0.161,16.236,18.221,269.9914583333333,-28.719694444444443
2014-BLG-0472,BLG613.25,8241,17:27:25.56,-29:08:40.3,2456749.288,2014-04-01.79,8.095,0.741,1.613,0.519,1.0,18.27,18.27,261.8565,-29.14452777777778
2014-BLG-0473,BLG512.07,657N,18:01:14.61,-29:08:48.0,2456767.54,2014-04-20.04,41.581,0.086,11.677,2.668,1.0,20.032,20.032,270.31087499999995,-29.146666666666665
2014-BLG-0474,BLG505.05,149568,17:56:50.13,-29:37:56.9,2456784.541,2014-05-07.04,31.546,1.359,1.171,0.171,1.0,17.86,17.86,269.208875,-29.632472222222223
2014-BLG-0475,BLG505.14,125061,17:55:58.28,-29:25:04.7,2456762.482,2014-04-14.98,8.236,0.084,11.974,2.696,1.0,19.131,19.131,268.9928333333333,-29.41797222222222
2014-BLG-0476,BLG505.15,2416,17:55:40.84,-29:30:20.5,2456844.586,2014-07-06.09,233.212,0.164,6.153,1.973,0.196,18.888,20.659,268.92016666666666,-29.505694444444444
2014-BLG-0477,BLG512.05,210967,18:02:10.50,-28:59:11.1,2456776.928,2014-04-29.43,62.974,0.105,9.559,2.451,0.296,19.594,20.914,270.54375,-28.986416666666667
2014-BLG-0478,BLG527.12,32748,18:19:14.47,-23:11:16.8,2456753.837,2014-04-06.34,40.662,0.102,9.859,2.485,0.431,20.019,20.931,274.8102916666666,-23.188
2014-BLG-0479,BLG530.16,74925,18:16:42.21,-26:49:33.6,2456773.474,2014-04-25.97,39.961,0.439,2.439,0.968,0.556,17.477,18.115,274.1758749999999,-26.826
2014-BLG-0480,BLG543.28,52847,18:14:25.02,-22:07:43.6,2456763.281,2014-04-15.78,43.19,0.294,3.515,1.365,1.0,19.65,19.65,273.60425,-22.128777777777778
2014-BLG-0481,BLG544.13,18578,18:13:15.01,-23:47:04.1,2456802.399,2014-05-24.90,42.069,0.289,3.568,1.381,1.0,17.319,17.319,273.31254166666656,-23.784472222222224
2014-BLG-0482,BLG580.24,87881,18:06:11.97,-25:20:44.1,2456758.201,2014-04-10.70,46.148,0.098,10.27,2.529,0.371,20.285,21.362,271.549875,-25.345583333333334
2014-BLG-0483,BLG611.19,26001,17:37:11.13,-27:00:19.5,2456760.57,2014-04-13.07,17.1,0.182,5.567,1.864,0.534,20.439,21.119,264.29637499999995,-27.005416666666665
2014-BLG-0484,BLG615.28,62042,17:25:15.10,-29:18:31.1,2456760.237,2014-04-12.74,19.017,0.763,1.58,0.497,1.0,19.092,19.092,261.31291666666664,-29.30863888888889
2014-BLG-0485,BLG632.22,48093,17:45:05.76,-23:24:09.6,2456752.325,2014-04-04.83,36.556,0.433,2.468,0.981,1.0,20.336,20.336,266.27399999999994,-23.402666666666665
2014-BLG-0486,BLG633.20,27054,17:46:29.67,-24:28:14.4,2456797.308,2014-05-19.81,40.005,0.661,1.751,0.608,1.0,17.435,17.435,266.62362499999995,-24.470666666666666
2014-BLG-0487,BLG648.22,237,17:46:06.55,-26:45:21.1,2456754.011,2014-04-06.51,14.029,1.354,1.172,0.173,1.0,17.758,17.758,266.5272916666666,-26.755861111111113
2014-BLG-0488,BLG660.18,43875,17:48:15.39,-32:46:42.3,2456782.042,2014-05-04.54,18.73,0.829,1.497,0.438,1.0,15.395,15.395,267.064125,-32.778416666666665
2014-BLG-0489,BLG661.22,54151,17:39:02.27,-33:21:14.1,2456763.599,2014-04-16.10,15.635,1.427,1.151,0.153,1.0,17.327,17.327,264.75945833333327,-33.35391666666667
2014-BLG-0490,BLG667.05,59711,17:34:27.78,-26:23:00.4,2456772.996,2014-04-25.50,37.385,0.525,2.097,0.804,1.0,19.247,19.247,263.61575,-26.383444444444443
2014-BLG-0491,BLG670.02,10913,17:35:32.41,-34:40:19.4,2456752.866,2014-04-05.37,13.175,0.476,2.276,0.893,1.0,19.798,19.798,263.8850416666666,-34.67205555555555
2014-BLG-0492,BLG501.07,738N,17:49:33.43,-30:13:30.0,2456756.744,2014-04-09.24,1.743,0.13,7.742,2.222,1.0,20.221,20.221,267.3892916666667,-30.224999999999998
2014-BLG-0493,BLG512.06,1316N,18:01:27.84,-29:08:05.2,2456757.348,2014-04-09.85,125.313,0.012,80.736,4.768,0.039,20.271,23.791,270.366,-29.134777777777778
2014-BLG-0494,BLG524.31,50970,18:12:45.97,-28:13:37.7,2456817.31,2014-06-08.81,33.146,0.152,6.617,2.052,1.0,14.497,14.497,273.19154166666664,-28.227138888888888
2014-BLG-0495,BLG580.18,78051,18:10:19.22,-25:31:23.7,2456759.716,2014-04-12.22,24.196,0.257,3.984,1.501,0.177,18.674,20.553,272.58008333333333,-25.523249999999997
2014-BLG-0496,BLG611.10,55724,17:37:06.86,-27:20:46.1,2456776.472,2014-04-28.97,12.761,0.921,1.404,0.369,1.0,17.675,17.675,264.2785833333333,-27.346138888888888
2014-BLG-0497,BLG613.23,45505,17:28:40.57,-29:09:00.6,2456755.675,2014-04-08.18,6.171,0.049,20.563,3.283,1.0,19.287,19.287,262.1690416666666,-29.150166666666664
2014-BLG-0498,BLG625.06,2,17:39:11.89,-23:26:53.5,2456746.804,2014-03-30.30,25.367,0.06,16.586,3.049,0.175,13.213,15.102,264.7995416666666,-23.448194444444443
2014-BLG-0499,BLG633.03,13092,17:46:31.28,-25:10:28.3,2456764.055,2014-04-16.55,67.876,1.1,1.278,0.267,1.0,18.985,18.985,266.6303333333333,-25.17452777777778
2014-BLG-0500,BLG633.12,183,17:45:47.96,-24:57:05.1,2456827.529,2014-06-19.03,41.876,0.132,7.606,2.203,1.0,16.163,16.163,266.4498333333333,-24.951416666666667
2014-BLG-0501,BLG652.26,75903,17:43:13.12,-25:39:20.8,2456755.276,2014-04-07.78,7.496,1.184,1.236,0.23,1.0,17.032,17.032,265.8046666666666,-25.655777777777775
2014-BLG-0502,BLG675.05,70994,17:40:10.30,-27:49:23.3,2456763.061,2014-04-15.56,7.37,0.636,1.801,0.639,1.0,17.343,17.343,265.04291666666666,-27.823138888888888
2014-BLG-0503,BLG675.11,13727,17:41:54.27,-27:31:49.2,2456754.636,2014-04-07.14,7.967,0.0,748503.0,14.685,1.0,20.453,20.453,265.47612499999997,-27.53033333333333
2014-BLG-0504,BLG675.32,40088,17:38:54.56,-26:53:12.9,2456759.312,2014-04-11.81,4.964,0.928,1.399,0.364,1.0,17.649,17.649,264.7273333333333,-26.886916666666668
2014-BLG-0505,BLG612.02,13N,17:31:35.58,-28:29:28.9,2456751.41,2014-04-03.91,15.658,0.085,11.749,2.675,1.0,20.058,20.058,262.89824999999996,-28.49136111111111
2014-BLG-0506,BLG500.09,36854,17:54:23.55,-28:41:24.8,2456759.341,2014-04-11.84,5.852,0.904,1.42,0.381,1.0,18.871,18.871,268.598125,-28.69022222222222
2014-BLG-0507,BLG507.32,93752,17:55:13.38,-31:16:27.1,2456757.786,2014-04-10.29,12.527,0.808,1.522,0.456,1.0,19.212,19.212,268.80575,-31.274194444444444
2014-BLG-0508,BLG511.07,140037,18:00:54.85,-27:42:58.6,2456760.535,2014-04-13.04,2.023,1.399,1.159,0.16,1.0,16.575,16.575,270.2285416666666,-27.716277777777776
2014-BLG-0509,BLG645.08,7791,18:00:31.23,-26:58:11.9,2456748.352,2014-03-31.85,30.858,0.933,1.394,0.361,1.0,18.792,18.792,270.13012499999996,-26.96997222222222
2014-BLG-0510,BLG501.04,37477,17:52:07.46,-30:12:29.7,2456775.088,2014-04-27.59,25.444,0.693,1.691,0.57,0.24,17.954,19.504,268.0310833333333,-30.20825
2014-BLG-0511,BLG501.04,42452,17:52:12.86,-30:12:19.6,2456788.979,2014-05-11.48,41.247,0.315,3.296,1.295,1.0,19.434,19.434,268.0535833333333,-30.205444444444442
2014-BLG-0512,BLG501.12,114102,17:51:48.89,-29:58:31.5,2456782.201,2014-05-04.70,13.739,0.527,2.088,0.8,0.677,15.686,16.109,267.95370833333334,-29.975416666666664
2014-BLG-0513,BLG501.29,19335,17:52:14.12,-29:20:11.8,2456759.213,2014-04-11.71,12.659,1.511,1.131,0.134,1.0,18.188,18.188,268.0588333333333,-29.33661111111111
2014-BLG-0514,BLG502.16,134036,17:48:20.47,-33:46:20.4,2456761.825,2014-04-14.32,30.747,0.153,6.603,2.049,0.504,19.943,20.687,267.08529166666665,-33.772333333333336
2014-BLG-0515,BLG505.07,103480,17:55:27.76,-29:34:55.0,2456764.518,2014-04-17.02,13.396,0.744,1.608,0.516,1.0,19.174,19.174,268.86566666666664,-29.581944444444446
2014-BLG-0516,BLG505.20,87337,17:58:21.56,-29:02:03.1,2456763.169,2014-04-15.67,15.035,0.563,1.981,0.742,0.284,18.384,19.752,269.5898333333333,-29.034194444444445
2014-BLG-0517,BLG511.13,159868,18:02:04.90,-27:33:51.4,2456761.923,2014-04-14.42,5.017,0.277,3.719,1.426,1.0,19.657,19.657,270.5204166666667,-27.56427777777778
2014-BLG-0518,BLG512.24,212792,18:00:41.27,-28:22:01.3,2456760.726,2014-04-13.23,3.326,0.954,1.376,0.347,1.0,18.754,18.754,270.17195833333335,-28.36702777777778
2014-BLG-0519,BLG513.13,47267,18:02:31.38,-30:04:22.6,2456754.877,2014-04-07.38,7.625,1.057,1.304,0.288,1.0,18.389,18.389,270.63075000000003,-30.072944444444445
2014-BLG-0520,BLG527.07,26707,18:17:06.36,-23:33:42.2,2456761.323,2014-04-13.82,22.816,0.714,1.655,0.547,1.0,19.188,19.188,274.27649999999994,-23.561722222222222
2014-BLG-0521,BLG534.21,126594,17:51:44.72,-30:48:01.9,2456762.956,2014-04-15.46,8.47,0.855,1.469,0.417,1.0,19.322,19.322,267.9363333333333,-30.800527777777777
2014-BLG-0522,BLG535.12,25452,17:51:58.00,-32:24:26.4,2456758.709,2014-04-11.21,35.687,0.039,25.981,3.537,0.14,19.355,21.487,267.9916666666667,-32.407333333333334
2014-BLG-0523,BLG612.28,144,17:30:56.09,-27:39:52.3,2456789.589,2014-05-12.09,37.94,1.261,1.204,0.202,1.0,17.473,17.473,262.7337083333333,-27.664527777777778
2014-BLG-0524,BLG626.30,127867,17:39:23.52,-23:37:20.6,2456772.218,2014-04-24.72,74.552,0.645,1.783,0.628,1.0,19.685,19.685,264.84799999999996,-23.62238888888889
2014-BLG-0525,BLG501.06,724N,17:50:14.84,-30:26:46.4,2456761.538,2014-04-14.04,19.467,0.114,8.784,2.359,0.493,20.137,20.905,267.56183333333325,-30.44622222222222
2014-BLG-0526,BLG501.30,798N,17:51:27.43,-29:23:38.2,2456759.684,2014-04-12.18,23.346,0.011,91.658,4.905,0.035,20.25,23.901,267.86429166666665,-29.393944444444443
2014-BLG-0527,BLG500.28,53225,17:52:44.84,-28:04:01.7,2456761.524,2014-04-14.02,3.183,0.844,1.48,0.426,1.0,19.246,19.246,268.1868333333333,-28.067138888888888
2014-BLG-0528,BLG501.15,27010,17:49:57.20,-30:04:06.9,2456760.94,2014-04-13.44,1.763,1.885,1.072,0.075,1.0,17.585,17.585,267.4883333333333,-30.068583333333333
2014-BLG-0529,BLG502.02,48204,17:53:14.45,-34:05:25.4,2456762.65,2014-04-15.15,6.386,0.236,4.319,1.588,1.0,20.108,20.108,268.31020833333326,-34.09038888888889
2014-BLG-0530,BLG506.28,92080,17:58:15.09,-29:53:01.6,2456791.749,2014-05-14.25,20.687,0.113,8.883,2.371,0.899,17.684,17.799,269.56287499999996,-29.883777777777777
2014-BLG-0531,BLG506.30,123085,17:56:47.13,-29:57:16.4,2456785.03,2014-05-07.53,42.027,0.18,5.633,1.877,0.189,18.048,19.86,269.196375,-29.954555555555554
2014-BLG-0532,BLG509.05,25985,17:56:58.61,-34:33:38.8,2456747.387,2014-03-30.89,23.296,1.453,1.145,0.147,1.0,17.8,17.8,269.24420833333335,-34.56077777777777
2014-BLG-0533,BLG511.26,112367,18:05:02.87,-26:54:38.7,2456761.326,2014-04-13.83,83.501,0.09,11.164,2.62,0.044,19.148,22.544,271.26195833333327,-26.91075
2014-BLG-0534,BLG512.01,144858,18:04:58.18,-29:11:57.9,2456762.517,2014-04-15.02,13.039,0.35,2.984,1.187,0.047,17.043,20.362,271.2424166666666,-29.199416666666668
2014-BLG-0535,BLG519.07,85893,18:06:26.06,-28:22:28.9,2456762.768,2014-04-15.27,4.924,0.088,11.347,2.637,1.0,18.832,18.832,271.60858333333334,-28.374694444444444
2014-BLG-0536,BLG603.01,145512,17:47:49.01,-34:32:43.5,2456773.051,2014-04-25.55,13.058,0.048,21.056,3.308,1.0,20.193,20.193,266.9542083333333,-34.54541666666667
2014-BLG-0537,BLG609.23,52563,17:38:18.55,-34:31:02.4,2456700.072,2014-02-11.57,106.758,1.738,1.09,0.094,1.0,17.387,17.387,264.5772916666666,-34.51733333333333
2014-BLG-0538,BLG611.13,9698,17:35:08.43,-27:23:36.0,2456770.465,2014-04-22.96,20.018,0.075,13.392,2.817,1.0,20.587,20.587,263.78512499999994,-27.393333333333334
2014-BLG-0539,BLG631.16,97835,17:42:42.75,-22:17:29.5,2456799.509,2014-05-22.01,69.297,0.235,4.346,1.595,1.0,19.184,19.184,265.67812499999997,-22.29152777777778
2014-BLG-0540,BLG660.09,76023,17:48:08.91,-33:08:16.9,2456766.172,2014-04-18.67,22.084,0.107,9.426,2.436,0.855,18.74,18.909,267.037125,-33.13802777777778
2014-BLG-0541,BLG667.07,46046,17:33:17.26,-26:20:47.5,2456771.112,2014-04-23.61,57.782,1.466,1.141,0.143,1.0,17.752,17.752,263.32191666666665,-26.346527777777776
2014-BLG-0542,BLG506.31,2737N,17:55:52.82,-30:06:30.3,2456765.026,2014-04-17.53,57.328,0.054,18.456,3.165,0.212,20.027,21.711,268.9700833333333,-30.108416666666667
2014-BLG-0543,BLG512.32,5270N,18:00:58.41,-28:16:05.3,2456764.96,2014-04-17.46,84.507,0.09,11.107,2.614,0.19,19.778,21.582,270.24337499999996,-28.26813888888889
2014-BLG-0544,BLG506.21,84705,17:57:30.73,-30:26:36.7,2456761.944,2014-04-14.44,6.741,0.039,25.428,3.513,0.188,19.923,21.734,269.37804166666666,-30.443527777777778
2014-BLG-0545,BLG511.03,31738,18:03:55.93,-27:47:17.3,2456769.917,2014-04-22.42,12.508,0.34,3.065,1.216,1.0,19.58,19.58,270.9830416666666,-27.78813888888889
2014-BLG-0546,BLG513.20,8776,18:04:03.92,-29:45:10.7,2456818.859,2014-06-10.36,45.242,1.365,1.169,0.169,1.0,16.492,16.492,271.01633333333325,-29.752972222222223
2014-BLG-0547,BLG513.23,129671,18:01:24.19,-29:41:26.6,2456774.617,2014-04-27.12,28.323,0.593,1.902,0.698,1.0,18.613,18.613,270.3507916666666,-29.690722222222224
2014-BLG-0548,BLG520.22,29463,18:08:05.36,-29:02:04.2,2456769.632,2014-04-22.13,11.93,1.711,1.094,0.098,1.0,16.363,16.363,272.0223333333333,-29.0345
2014-BLG-0549,BLG520.29,119198,18:08:33.62,-28:45:32.2,2456764.773,2014-04-17.27,49.197,0.814,1.515,0.451,1.0,19.162,19.162,272.1400833333333,-28.758944444444445
2014-BLG-0550,BLG523.03,75928,18:14:45.19,-27:46:44.4,2456764.643,2014-04-17.14,13.625,1.197,1.23,0.225,1.0,16.324,16.324,273.68829166666666,-27.779
2014-BLG-0551,BLG626.06,45734,17:39:01.83,-24:35:15.9,2456763.743,2014-04-16.24,7.698,0.292,3.533,1.37,1.0,19.023,19.023,264.75762499999996,-24.58775
2014-BLG-0552,BLG626.16,54315,17:37:46.08,-24:09:01.7,2456750.643,2014-04-03.14,35.245,0.447,2.4,0.95,1.0,20.176,20.176,264.44199999999995,-24.15047222222222
2014-BLG-0553,BLG626.29,124494,17:40:08.57,-23:40:02.0,2456767.275,2014-04-19.77,21.799,0.369,2.844,1.135,1.0,19.655,19.655,265.0357083333333,-23.66722222222222
2014-BLG-0554,BLG638.04,68123,17:50:44.09,-23:21:41.3,2456774.26,2014-04-26.76,20.161,0.405,2.621,1.046,1.0,18.537,18.537,267.6837083333333,-23.361472222222222
2014-BLG-0555,BLG645.01,126051,17:59:23.18,-27:16:45.9,2456762.978,2014-04-15.48,17.839,0.888,1.435,0.392,1.0,18.14,18.14,269.84658333333334,-27.279416666666666
2014-BLG-0556,BLG675.01,52800,17:42:58.99,-27:45:55.8,2456761.185,2014-04-13.69,10.114,0.223,4.565,1.649,0.132,16.237,18.433,265.7457916666666,-27.7655
2014-BLG-0557,BLG534.24,553N,17:49:21.84,-31:02:40.3,2456761.639,2014-04-14.14,31.921,0.036,27.496,3.598,0.176,20.247,22.133,267.34099999999995,-31.04452777777778
2014-BLG-0558,BLG502.30,5134,17:51:07.90,-33:09:58.9,2456774.203,2014-04-26.70,24.297,1.348,1.174,0.174,1.0,18.158,18.158,267.78291666666667,-33.16636111111111
2014-BLG-0559,BLG504.24,60475,17:55:37.87,-27:45:53.3,2456764.417,2014-04-16.92,13.616,0.508,2.155,0.834,1.0,20.342,20.342,268.90779166666664,-27.764805555555554
2014-BLG-0560,BLG508.04,108988,17:57:18.85,-33:29:34.9,2456771.295,2014-04-23.80,29.328,0.626,1.823,0.652,1.0,18.707,18.707,269.3285416666666,-33.493027777777776
2014-BLG-0561,BLG513.21,143947,18:02:47.47,-29:36:35.6,2456766.216,2014-04-18.72,6.375,1.75,1.089,0.092,1.0,16.552,16.552,270.69779166666666,-29.60988888888889
2014-BLG-0562,BLG525.06,94874,18:12:43.99,-30:16:15.5,2456761.689,2014-04-14.19,12.372,0.904,1.42,0.381,1.0,18.459,18.459,273.1832916666666,-30.27097222222222
2014-BLG-0563,BLG529.12,129032,18:19:05.60,-25:43:38.0,2456769.72,2014-04-22.22,38.946,0.244,4.189,1.555,0.413,18.846,19.806,274.7733333333333,-25.72722222222222
2014-BLG-0564,BLG529.15,97975,18:16:50.84,-25:49:16.1,2456777.196,2014-04-29.70,50.679,0.91,1.414,0.376,1.0,18.058,18.058,274.2118333333333,-25.82113888888889
2014-BLG-0565,BLG545.07,32238,18:11:54.37,-25:30:58.5,2456761.503,2014-04-14.00,21.287,0.16,6.326,2.003,1.0,20.292,20.292,272.9765416666666,-25.51625
2014-BLG-0566,BLG603.21,105313,17:45:41.71,-34:00:48.4,2456769.478,2014-04-21.98,20.766,0.212,4.794,1.702,1.0,20.389,20.389,266.42379166666666,-34.013444444444445
2014-BLG-0567,BLG609.10,40920,17:41:28.50,-34:59:36.8,2456786.911,2014-05-09.41,64.665,0.145,6.972,2.108,0.626,19.993,20.501,265.36875,-34.99355555555556
2014-BLG-0568,BLG609.14,29464,17:38:24.45,-34:58:42.4,2456769.827,2014-04-22.33,18.994,0.058,17.165,3.087,1.0,19.317,19.317,264.601875,-34.97844444444445
2014-BLG-0569,BLG609.16,19181,17:36:50.05,-35:01:57.0,2456785.334,2014-05-07.83,36.213,1.491,1.135,0.138,1.0,15.553,15.553,264.20854166666663,-35.0325
2014-BLG-0570,BLG661.12,51582,17:40:05.14,-33:43:31.9,2456770.005,2014-04-22.50,22.497,0.109,9.212,2.411,1.0,19.373,19.373,265.02141666666665,-33.72552777777778
2014-BLG-0571,BLG512.06,1903N,18:01:29.25,-29:04:23.7,2456763.401,2014-04-15.90,7.617,0.015,66.086,4.55,0.256,19.792,21.27,270.37187499999993,-29.073249999999998
2014-BLG-0572,BLG500.03,140556,17:52:36.68,-28:58:51.5,2456778.433,2014-04-30.93,18.846,0.097,10.355,2.538,0.233,17.439,19.021,268.15283333333326,-28.98097222222222
2014-BLG-0573,BLG501.22,146017,17:50:56.92,-29:34:35.6,2456768.143,2014-04-20.64,9.78,0.041,24.195,3.459,1.0,20.171,20.171,267.73716666666667,-29.576555555555554
2014-BLG-0574,BLG504.17,141332,18:00:19.75,-27:46:26.8,2456780.68,2014-05-03.18,18.732,0.028,35.107,3.863,0.853,18.85,19.023,270.0822916666666,-27.77411111111111
2014-BLG-0575,BLG506.08,51532,18:00:30.51,-30:39:37.5,2456765.74,2014-04-18.24,15.802,0.162,6.232,1.987,0.343,19.892,21.055,270.127125,-30.660416666666666
2014-BLG-0576,BLG513.14,133542,18:01:25.35,-29:58:10.8,2456763.551,2014-04-16.05,9.886,1.447,1.146,0.148,1.0,17.647,17.647,270.3556249999999,-29.969666666666665
2014-BLG-0577,BLG506.11,783N,17:58:27.34,-30:40:37.7,2456764.431,2014-04-16.93,21.597,0.066,15.238,2.957,0.366,20.452,21.544,269.61391666666657,-30.67713888888889
2014-BLG-0578,BLG500.02,154853,17:53:18.82,-28:59:01.4,2456775.842,2014-04-28.34,19.895,0.039,25.662,3.523,0.471,19.43,20.248,268.3284166666666,-28.983722222222223
2014-BLG-0579,BLG501.13,152092,17:50:58.59,-29:54:07.3,2456775.757,2014-04-28.26,15.678,0.72,1.645,0.541,1.0,19.049,19.049,267.74412499999994,-29.902027777777775
2014-BLG-0580,BLG504.19,16378,17:59:16.48,-27:54:09.0,2456766.001,2014-04-18.50,5.026,0.427,2.499,0.994,1.0,19.512,19.512,269.8186666666667,-27.9025
2014-BLG-0581,BLG505.02,194805,17:58:44.26,-29:43:20.0,2456766.289,2014-04-18.79,7.596,0.191,5.309,1.813,0.27,19.803,21.226,269.6844166666666,-29.72222222222222
2014-BLG-0582,BLG505.10,59622,17:59:03.43,-29:28:03.6,2456766.141,2014-04-18.64,2.325,0.029,35.026,3.861,0.436,19.209,20.111,269.7642916666666,-29.467666666666666
2014-BLG-0583,BLG506.04,31536,17:57:47.90,-30:52:04.4,2456770.077,2014-04-22.58,16.314,0.721,1.644,0.54,1.0,19.46,19.46,269.4495833333333,-30.86788888888889
2014-BLG-0584,BLG507.17,11509,18:00:42.12,-31:35:41.0,2456763.048,2014-04-15.55,15.632,0.649,1.775,0.623,1.0,19.541,19.541,270.1755,-31.59472222222222
2014-BLG-0585,BLG507.27,85422,17:58:48.04,-31:21:11.3,2456764.259,2014-04-16.76,9.448,0.165,6.111,1.965,1.0,20.262,20.262,269.70016666666663,-31.35313888888889
2014-BLG-0586,BLG507.27,123468,17:58:56.72,-31:05:06.7,2456763.735,2014-04-16.23,21.319,0.744,1.609,0.516,1.0,19.429,19.429,269.7363333333333,-31.085194444444443
2014-BLG-0587,BLG511.23,47714,18:01:41.89,-27:15:01.5,2456766.39,2014-04-18.89,4.209,0.75,1.6,0.51,1.0,19.134,19.134,270.42454166666664,-27.250416666666666
2014-BLG-0588,BLG534.27,52009,17:53:25.22,-30:42:48.1,2456784.077,2014-05-06.58,97.939,0.014,72.747,4.655,0.074,18.552,21.381,268.3550833333333,-30.71336111111111
2014-BLG-0589,BLG641.15,76247,17:53:31.35,-21:00:53.7,2456807.642,2014-05-30.14,35.14,0.049,20.456,3.277,1.0,17.0,17.0,268.380625,-21.014916666666668
2014-BLG-0590,BLG643.18,44072,17:58:00.84,-23:13:48.7,2456770.811,2014-04-23.31,43.952,0.689,1.697,0.574,1.0,19.465,19.465,269.5035,-23.230194444444443
2014-BLG-0591,BLG501.09,1581N,17:54:09.70,-29:54:41.1,2456752.745,2014-04-05.25,0.199,0.559,1.991,0.748,1.0,19.776,19.776,268.5404166666666,-29.911416666666664
2014-BLG-0592,BLG508.25,78988,17:54:33.05,-32:46:08.0,2456764.108,2014-04-16.61,8.826,1.027,1.323,0.304,1.0,18.448,18.448,268.6377083333333,-32.76888888888889
2014-BLG-0593,BLG512.13,192848,18:02:10.87,-28:47:07.4,2456790.608,2014-05-13.11,16.822,0.975,1.36,0.334,0.685,16.269,16.68,270.5452916666666,-28.78538888888889
2014-BLG-0594,BLG531.25,121306,18:16:40.23,-27:51:58.6,2456764.423,2014-04-16.92,17.032,0.0,4424922.0,16.615,0.358,18.149,19.265,274.167625,-27.86627777777778
2014-BLG-0595,BLG534.28,7010,17:52:50.50,-30:41:54.1,2456765.849,2014-04-18.35,2.29,0.484,2.242,0.877,1.0,19.261,19.261,268.2104166666666,-30.69836111111111
2014-BLG-0596,BLG632.08,56439,17:48:21.46,-23:33:32.6,2456765.975,2014-04-18.48,7.011,0.301,3.434,1.339,1.0,20.459,20.459,267.0894166666667,-23.559055555555556
2014-BLG-0597,BLG661.12,25807,17:40:22.35,-33:40:42.4,2456769.162,2014-04-21.66,23.464,0.383,2.753,1.099,1.0,20.257,20.257,265.093125,-33.678444444444445
2014-BLG-0598,BLG501.13,1935N,17:51:27.76,-29:57:22.7,2456767.318,2014-04-19.82,14.414,0.335,3.109,1.231,1.0,20.176,20.176,267.86566666666664,-29.956305555555556
2014-BLG-0599,BLG500.11,113818,17:52:35.76,-28:43:17.7,2456777.153,2014-04-29.65,11.744,0.741,1.613,0.519,1.0,18.671,18.671,268.14899999999994,-28.72158333333333
2014-BLG-0600,BLG501.24,67948,17:49:38.30,-29:40:52.3,2456773.816,2014-04-26.32,66.496,0.011,88.559,4.868,0.101,20.272,22.765,267.4095833333333,-29.681194444444447
