Event,Field,Star No,RA (J2000),Dec (J2000),Tmax (HJD),Tmax (UT),tau,Umin,Amax,Dmag,fbl,Ibl,I0,RA_deg,Dec_deg
2013-BLG-0144,BLG504.08,135618,18:00:15.11,-28:05:26.4,2456358.325,2013-03-06.83,3.438,0.45,2.386,0.944,1.0,17.597,17.597,270.06295833333326,-28.090666666666664
2013-BLG-0145,BLG504.19,163181,17:58:43.23,-27:58:35.5,2456405.846,2013-04-23.35,29.812,0.467,2.314,0.911,1.0,16.31,16.31,269.680125,-27.976527777777775
2013-BLG-0146,BLG511.20,87612,18:03:47.68,-27:08:17.5,2456358.233,2013-03-06.73,19.085,0.102,9.863,2.485,0.209,19.118,20.819,270.94866666666667,-27.138194444444444
2013-BLG-0147,BLG512.09,92224,18:05:21.74,-28:39:22.8,2456367.763,2013-03-16.26,22.885,0.385,2.741,1.095,0.699,18.447,18.836,271.34058333333326,-28.656333333333333
2013-BLG-0148,BLG513.04,25453,18:03:16.82,-30:14:21.0,2456352.266,2013-02-28.77,19.586,1.059,1.302,0.287,1.0,18.365,18.365,270.8200833333333,-30.239166666666666
2013-BLG-0149,BLG513.20,7187,18:04:04.96,-29:47:07.6,2456352.703,2013-03-01.20,35.19,0.587,1.916,0.706,1.0,19.355,19.355,271.0206666666666,-29.785444444444447
2013-BLG-0150,BLG580.21,92298,18:08:11.49,-25:28:03.4,2456398.803,2013-04-16.30,63.95,0.229,4.46,1.623,0.436,18.362,19.263,272.047875,-25.46761111111111
2013-BLG-0151,BLG501.01,62406,17:54:14.98,-30:18:33.2,2456393.586,2013-04-11.09,19.449,0.552,2.012,0.759,1.0,15.766,15.766,268.5624166666666,-30.30922222222222
2013-BLG-0152,BLG506.16,35334,17:54:38.65,-30:41:56.7,2456360.591,2013-03-09.09,25.196,0.334,3.122,1.236,0.118,18.347,20.67,268.6610416666666,-30.699083333333334
2013-BLG-0153,BLG506.29,155192,17:57:15.99,-30:02:34.8,2456360.486,2013-03-08.99,4.655,0.76,1.585,0.5,1.0,18.282,18.282,269.31662499999993,-30.043000000000003
2013-BLG-0154,BLG511.04,184401,18:02:42.83,-27:44:25.2,2456380.734,2013-03-29.23,44.849,0.146,6.896,2.097,0.537,18.943,19.618,270.6784583333333,-27.740333333333336
2013-BLG-0155,BLG511.09,85820,18:05:16.21,-27:25:32.7,2456359.994,2013-03-08.49,22.104,0.71,1.662,0.552,1.0,18.943,18.943,271.3175416666666,-27.42575
2013-BLG-0156,BLG512.02,181910,18:04:11.23,-29:02:48.5,2456358.519,2013-03-07.02,9.878,0.785,1.551,0.477,1.0,19.153,19.153,271.0467916666666,-29.046805555555558
2013-BLG-0157,BLG514.19,130162,18:04:26.20,-30:49:48.9,2456355.392,2013-03-03.89,7.459,1.266,1.202,0.2,1.0,18.176,18.176,271.1091666666666,-30.83025
2013-BLG-0158,BLG519.12,157904,18:08:10.86,-28:10:29.3,2456358.254,2013-03-06.75,28.296,0.084,12.002,2.698,0.562,18.957,19.583,272.04524999999995,-28.174805555555558
2013-BLG-0159,BLG534.27,159464,17:53:02.60,-30:35:59.4,2456362.853,2013-03-11.35,13.948,0.144,6.983,2.11,1.0,19.89,19.89,268.2608333333333,-30.599833333333333
2013-BLG-0160,BLG611.08,46691,17:38:30.38,-27:21:33.5,2456363.908,2013-03-12.41,19.929,0.007,144.1,5.397,0.105,18.798,21.249,264.6265833333333,-27.359305555555558
2013-BLG-0161,BLG500.22,46297,17:51:26.47,-28:30:36.7,2456411.086,2013-04-28.59,34.204,0.065,15.386,2.968,0.774,17.489,17.768,267.8602916666667,-28.510194444444444
2013-BLG-0162,BLG501.14,122874,17:50:12.53,-29:55:16.0,2456363.247,2013-03-11.75,43.263,0.015,65.439,4.54,0.051,19.431,22.657,267.5522083333333,-29.921111111111113
2013-BLG-0163,BLG501.30,25662,17:51:13.83,-29:30:03.1,2456371.516,2013-03-20.02,15.872,0.485,2.24,0.876,0.752,18.574,18.883,267.807625,-29.50086111111111
2013-BLG-0164,BLG504.05,64853,17:56:57.74,-28:34:31.5,2456360.641,2013-03-09.14,2.96,0.16,6.297,1.998,1.0,20.13,20.13,269.2405833333333,-28.575416666666666
2013-BLG-0165,BLG504.07,130222,17:55:17.52,-28:25:19.3,2456370.095,2013-03-18.59,21.051,0.846,1.478,0.424,1.0,18.523,18.523,268.82300000000004,-28.422027777777778
2013-BLG-0166,BLG505.29,80885,17:57:34.71,-28:45:31.9,2456359.851,2013-03-08.35,2.677,0.452,2.38,0.941,1.0,19.162,19.162,269.39462499999996,-28.758861111111113
2013-BLG-0167,BLG507.02,124794,17:58:46.95,-32:14:50.8,2456381.487,2013-03-29.99,115.826,0.176,5.755,1.9,0.184,18.989,20.83,269.69562499999995,-32.24744444444445
2013-BLG-0168,BLG507.03,105889,17:58:06.07,-32:09:27.9,2456378.507,2013-03-27.01,27.173,0.372,2.825,1.128,1.0,19.452,19.452,269.52529166666665,-32.15775
2013-BLG-0169,BLG507.24,5172,17:55:34.81,-31:38:12.3,2456363.546,2013-03-12.05,7.975,1.22,1.22,0.216,1.0,18.057,18.057,268.89504166666666,-31.63675
2013-BLG-0170,BLG511.02,185812,18:04:13.03,-27:43:10.6,2456390.63,2013-04-08.13,25.121,1.656,1.103,0.106,1.0,16.173,16.173,271.05429166666664,-27.71961111111111
2013-BLG-0171,BLG511.15,172756,18:00:40.01,-27:28:57.9,2456380.073,2013-03-28.57,32.88,0.345,3.025,1.202,0.778,19.202,19.474,270.1667083333333,-27.48275
2013-BLG-0172,BLG534.30,146431,17:50:55.74,-30:29:29.5,2456370.142,2013-03-18.64,50.684,0.082,12.16,2.712,0.284,20.113,21.481,267.7322499999999,-30.49152777777778
2013-BLG-0173,BLG535.04,94976,17:51:33.63,-32:47:26.6,2456368.444,2013-03-16.94,118.13,0.188,5.383,1.828,0.123,18.998,21.27,267.890125,-32.79072222222222
2013-BLG-0174,BLG535.17,75874,17:54:37.15,-32:14:47.6,2456362.874,2013-03-11.37,10.686,1.216,1.222,0.218,1.0,18.205,18.205,268.6547916666666,-32.24655555555556
2013-BLG-0175,BLG500.10,97753,17:53:28.53,-28:40:34.1,2456366.087,2013-03-14.59,27.259,0.201,5.06,1.76,0.289,20.098,21.445,268.36887499999995,-28.67613888888889
2013-BLG-0176,BLG500.12,139234,17:51:48.58,-28:44:58.9,2456369.515,2013-03-18.02,15.971,0.35,2.984,1.187,1.0,19.225,19.225,267.95241666666664,-28.749694444444444
2013-BLG-0177,BLG500.22,58674,17:51:20.25,-28:27:08.9,2456364.666,2013-03-13.17,19.101,0.142,7.083,2.126,0.337,20.45,21.631,267.83437499999997,-28.452472222222223
2013-BLG-0178,BLG500.28,30924,17:52:51.09,-28:15:35.5,2456389.806,2013-04-07.31,26.526,1.044,1.312,0.295,1.0,16.246,16.246,268.21287499999994,-28.25986111111111
2013-BLG-0179,BLG502.18,86918,17:53:43.09,-33:29:31.4,2456376.404,2013-03-24.90,49.592,0.063,15.784,2.996,0.224,18.927,20.553,268.4295416666666,-33.49205555555556
2013-BLG-0180,BLG504.04,108057,17:57:42.01,-28:20:10.7,2456377.187,2013-03-25.69,62.201,0.453,2.373,0.938,0.403,18.09,19.076,269.42504166666663,-28.336305555555555
2013-BLG-0181,BLG505.14,6749,17:56:22.82,-29:29:07.6,2456371.994,2013-03-20.49,30.522,0.378,2.783,1.111,0.317,18.556,19.805,269.09508333333326,-29.485444444444447
2013-BLG-0182,BLG505.19,199675,17:58:41.16,-29:07:24.5,2456365.936,2013-03-14.44,27.425,0.037,27.334,3.592,0.188,17.792,19.608,269.6714999999999,-29.123472222222222
2013-BLG-0183,BLG505.22,11520,17:57:02.21,-29:06:44.0,2456496.303,2013-07-22.80,97.2,0.757,1.59,0.503,0.769,16.886,17.171,269.2592083333333,-29.112222222222222
2013-BLG-0184,BLG505.24,26131,17:55:37.84,-29:03:12.0,2456389.714,2013-04-07.21,85.998,0.175,5.789,1.906,0.038,16.292,19.856,268.90766666666667,-29.053333333333335
2013-BLG-0185,BLG506.01,77624,17:59:34.12,-30:58:52.9,2456365.401,2013-03-13.90,14.818,0.901,1.423,0.383,1.0,18.604,18.604,269.89216666666664,-30.98136111111111
2013-BLG-0186,BLG512.06,71102,18:01:39.77,-29:07:41.6,2456368.336,2013-03-16.84,35.764,0.111,9.022,2.388,0.189,19.416,21.224,270.41570833333327,-29.128222222222224
2013-BLG-0187,BLG512.25,56075,18:00:23.89,-28:36:11.2,2456360.356,2013-03-08.86,5.744,0.122,8.241,2.29,1.0,19.513,19.513,270.0995416666666,-28.60311111111111
2013-BLG-0188,BLG514.32,5686,18:01:17.01,-30:41:00.6,2456361.69,2013-03-10.19,5.282,0.108,9.285,2.419,0.716,19.415,19.778,270.32087499999994,-30.6835
2013-BLG-0189,BLG518.12,151283,18:08:08.87,-26:54:39.9,2456359.583,2013-03-08.08,6.546,0.354,2.958,1.178,1.0,19.501,19.501,272.0369583333333,-26.91108333333333
2013-BLG-0190,BLG519.08,95809,18:11:13.73,-28:11:42.0,2456364.58,2013-03-13.08,3.58,0.483,2.246,0.878,1.0,18.598,18.598,272.8072083333333,-28.195
2013-BLG-0191,BLG520.23,100855,18:07:10.45,-29:09:29.6,2456362.489,2013-03-10.99,6.848,0.498,2.191,0.852,1.0,18.839,18.839,271.7935416666666,-29.15822222222222
2013-BLG-0192,BLG545.30,54021,18:13:09.40,-24:19:42.4,2456401.787,2013-04-19.29,9.388,0.101,9.905,2.49,1.0,18.517,18.517,273.28916666666663,-24.328444444444443
2013-BLG-0193,BLG580.23,9852,18:07:12.79,-25:26:58.3,2456361.205,2013-03-09.71,34.618,0.401,2.643,1.055,0.185,18.153,19.984,271.8032916666666,-25.449527777777778
2013-BLG-0194,BLG611.08,148424,17:38:06.37,-27:10:53.5,2456362.645,2013-03-11.14,13.17,0.428,2.492,0.992,1.0,20.257,20.257,264.5265416666666,-27.181527777777777
2013-BLG-0195,BLG500.18,96443,17:54:06.11,-28:36:11.4,2456392.576,2013-04-10.08,32.044,1.383,1.163,0.164,1.0,17.253,17.253,268.5254583333333,-28.603166666666667
2013-BLG-0196,BLG501.11,197485,17:52:19.10,-29:55:54.0,2456363.199,2013-03-11.70,29.876,1.151,1.252,0.244,1.0,18.207,18.207,268.0795833333333,-29.93166666666667
2013-BLG-0197,BLG502.09,88015,17:53:47.10,-33:46:56.6,2456380.808,2013-03-29.31,38.658,0.298,3.463,1.349,0.574,18.869,19.471,268.44624999999996,-33.78238888888889
2013-BLG-0198,BLG512.22,114056,18:02:14.07,-28:35:37.5,2456362.205,2013-03-10.71,4.673,0.155,6.491,2.031,0.379,18.853,19.907,270.55862499999995,-28.59375
2013-BLG-0199,BLG631.07,82878,17:43:27.15,-22:40:19.6,2456332.045,2013-02-08.54,36.159,0.292,3.534,1.371,0.596,16.505,17.066,265.86312499999997,-22.67211111111111
2013-BLG-0200,BLG632.21,105737,17:45:32.85,-23:20:25.7,2456349.882,2013-02-26.38,13.127,1.191,1.233,0.227,1.0,17.835,17.835,266.386875,-23.34047222222222
2013-BLG-0201,BLG637.02,33763,17:52:09.14,-22:10:31.1,2456363.195,2013-03-11.70,34.563,1.423,1.152,0.154,1.0,15.275,15.275,268.0380833333333,-22.175305555555557
2013-BLG-0202,BLG638.05,119057,17:49:53.06,-23:12:01.2,2456349.102,2013-02-25.60,13.935,0.806,1.525,0.458,1.0,18.339,18.339,267.4710833333333,-23.200333333333333
2013-BLG-0203,BLG638.17,66607,17:53:12.40,-22:49:15.7,2456348.435,2013-02-24.93,49.31,0.02,51.184,4.273,0.248,18.996,20.51,268.3016666666666,-22.82102777777778
2013-BLG-0204,BLG500.12,80N,17:52:15.15,-28:52:42.3,2456353.363,2013-03-01.86,3.308,0.221,4.601,1.657,1.0,20.03,20.03,268.063125,-28.878416666666666
2013-BLG-0205,BLG501.09,100N,17:54:09.67,-30:04:47.0,2456355.057,2013-03-03.56,51.245,0.016,62.392,4.488,0.203,20.128,21.859,268.5402916666666,-30.079722222222223
2013-BLG-0206,BLG501.28,137N,17:52:30.16,-29:15:28.4,2456360.436,2013-03-08.94,20.234,0.042,24.099,3.455,0.274,20.154,21.56,268.12566666666663,-29.25788888888889
2013-BLG-0207,BLG504.12,121N,17:57:32.85,-28:16:26.4,2456361.842,2013-03-10.34,20.29,0.079,12.752,2.764,0.396,20.179,21.186,269.386875,-28.273999999999997
2013-BLG-0208,BLG504.13,91N,17:56:36.00,-27:59:47.3,2456353.164,2013-03-01.66,38.441,0.127,7.933,2.249,1.0,20.083,20.083,269.15,-27.996472222222224
2013-BLG-0209,BLG505.03,164N,17:58:35.92,-29:42:05.3,2456345.764,2013-02-22.26,13.354,0.014,69.784,4.609,0.31,20.009,21.281,269.64966666666663,-29.701472222222222
2013-BLG-0210,BLG505.05,42N,17:57:06.72,-29:42:26.0,2456343.474,2013-02-19.97,16.236,0.037,26.8,3.57,1.0,20.046,20.046,269.27799999999996,-29.70722222222222
2013-BLG-0211,BLG505.32,96N,17:55:07.37,-28:53:00.5,2456337.586,2013-02-14.09,26.75,0.0,134356.0,12.821,0.369,20.275,21.357,268.78070833333334,-28.88347222222222
2013-BLG-0212,BLG506.06,199N,17:56:02.62,-30:53:28.8,2456344.715,2013-02-21.21,60.875,0.011,92.923,4.92,0.054,20.236,23.406,269.0109166666667,-30.891333333333332
2013-BLG-0213,BLG506.16,113N,17:54:24.38,-30:27:37.7,2456334.102,2013-02-10.60,30.806,0.266,3.862,1.467,1.0,19.963,19.963,268.6015833333333,-30.460472222222222
2013-BLG-0214,BLG506.22,660N,17:57:07.27,-30:21:09.8,2456356.295,2013-03-04.79,17.258,0.076,13.107,2.794,0.544,20.248,20.909,269.2802916666666,-30.352722222222223
2013-BLG-0215,BLG513.24,75N,18:00:44.17,-29:33:59.3,2456363.365,2013-03-11.87,31.477,0.137,7.36,2.167,1.0,20.005,20.005,270.18404166666664,-29.566472222222224
2013-BLG-0216,BLG518.27,1N,18:09:58.18,-26:20:58.4,2456336.485,2013-02-12.98,21.207,0.149,6.749,2.073,1.0,19.895,19.895,272.4924166666666,-26.349555555555554
2013-BLG-0217,BLG500.04,167604,17:51:45.36,-28:59:51.7,2456365.192,2013-03-13.69,1.613,0.0,15030.0,10.442,1.0,17.971,17.971,267.93899999999996,-28.997694444444445
2013-BLG-0218,BLG500.13,13671,17:51:36.40,-28:47:25.8,2456373.39,2013-03-21.89,21.965,0.262,3.92,1.483,0.59,19.767,20.34,267.90166666666664,-28.7905
2013-BLG-0219,BLG503.22,112608,17:50:49.62,-34:32:08.6,2456316.935,2013-01-24.43,57.164,0.44,2.434,0.966,1.0,18.786,18.786,267.70674999999994,-34.53572222222222
2013-BLG-0220,BLG506.29,4362,17:57:48.74,-30:06:09.4,2456369.63,2013-03-18.13,5.397,0.911,1.414,0.376,1.0,18.666,18.666,269.45308333333327,-30.102611111111113
2013-BLG-0221,BLG507.06,150300,17:55:46.28,-32:11:55.8,2456381.966,2013-03-30.47,19.525,0.422,2.526,1.006,0.314,17.633,18.889,268.94283333333334,-32.19883333333333
2013-BLG-0222,BLG509.04,89987,17:57:19.47,-34:40:59.1,2456357.455,2013-03-05.96,25.894,0.584,1.925,0.711,1.0,18.661,18.661,269.33112499999993,-34.68308333333333
2013-BLG-0223,BLG511.29,8445,18:03:15.43,-26:59:13.6,2456383.764,2013-04-01.26,24.414,1.432,1.15,0.152,1.0,17.449,17.449,270.81429166666663,-26.987111111111112
2013-BLG-0224,BLG610.06,82770,17:37:49.90,-36:34:12.3,2456340.637,2013-02-17.14,59.41,0.251,4.079,1.526,0.209,15.813,17.514,264.4579166666667,-36.570083333333336
2013-BLG-0225,BLG610.12,40465,17:39:39.08,-36:08:01.1,2456553.129,2013-09-17.63,269.257,0.651,1.771,0.62,1.0,18.131,18.131,264.91283333333325,-36.13363888888889
2013-BLG-0226,BLG610.27,58625,17:41:16.69,-35:28:45.1,2456377.033,2013-03-25.53,70.295,0.265,3.878,1.471,0.126,17.058,19.311,265.3195416666666,-35.479194444444445
2013-BLG-0227,BLG646.08,60764,18:05:38.97,-26:23:43.0,2456360.994,2013-03-09.49,41.914,0.581,1.931,0.715,0.736,15.539,15.871,271.41237499999994,-26.39527777777778
2013-BLG-0228,BLG646.10,17091,18:04:32.75,-26:17:52.5,2456417.197,2013-05-04.70,89.778,0.464,2.325,0.916,1.0,17.235,17.235,271.13645833333334,-26.29791666666667
2013-BLG-0229,BLG660.05,81711,17:45:13.37,-33:29:50.4,2456353.007,2013-03-01.51,50.603,0.024,42.55,4.072,0.699,19.23,19.619,266.3057083333333,-33.49733333333334
2013-BLG-0230,BLG660.05,118643,17:44:55.88,-33:28:32.2,2456367.507,2013-03-16.01,19.904,0.445,2.411,0.956,0.482,16.43,17.223,266.23283333333336,-33.475611111111114
2013-BLG-0231,BLG660.24,22633,17:43:56.38,-32:46:07.0,2456370.234,2013-03-18.73,13.94,0.055,18.195,3.15,1.0,15.605,15.605,265.9849166666666,-32.76861111111111
2013-BLG-0232,BLG511.16,2206N,18:00:07.60,-27:32:01.1,2456368.487,2013-03-16.99,102.627,0.13,7.746,2.223,1.0,20.296,20.296,270.03166666666664,-27.53363888888889
2013-BLG-0233,BLG500.02,56323,17:53:35.38,-29:12:32.8,2456368.885,2013-03-17.39,20.91,1.179,1.239,0.232,1.0,18.579,18.579,268.39741666666663,-29.20911111111111
2013-BLG-0234,BLG500.04,100106,17:51:59.25,-29:11:43.0,2456366.524,2013-03-15.02,19.317,0.04,24.947,3.493,0.12,20.273,22.579,267.996875,-29.19527777777778
2013-BLG-0235,BLG500.08,201180,17:54:37.00,-28:39:24.6,2456368.793,2013-03-17.29,0.735,0.613,1.853,0.669,1.0,18.314,18.314,268.6541666666666,-28.65683333333333
2013-BLG-0236,BLG501.28,52825,17:52:44.82,-29:26:16.6,2456356.094,2013-03-04.59,17.24,0.537,2.059,0.784,1.0,18.897,18.897,268.18675,-29.437944444444444
2013-BLG-0237,BLG504.09,127907,17:59:31.82,-28:09:11.8,2456367.209,2013-03-15.71,1.235,0.893,1.43,0.388,1.0,15.382,15.382,269.8825833333333,-28.153277777777777
2013-BLG-0238,BLG505.12,129510,17:57:27.60,-29:26:17.6,2456368.902,2013-03-17.40,13.541,0.761,1.583,0.499,1.0,19.482,19.482,269.36499999999995,-29.438222222222223
2013-BLG-0239,BLG505.30,95012,17:56:59.42,-28:39:00.5,2456368.572,2013-03-17.07,17.084,0.119,8.438,2.316,0.17,19.252,21.176,269.2475833333333,-28.650138888888886
2013-BLG-0240,BLG514.23,31086,18:02:03.35,-30:50:11.9,2456428.22,2013-05-15.72,187.536,0.118,8.483,2.321,0.416,18.958,19.91,270.51395833333333,-30.83663888888889
2013-BLG-0241,BLG520.31,65221,18:07:12.93,-28:47:21.4,2456371.442,2013-03-19.94,8.575,0.753,1.596,0.508,1.0,19.445,19.445,271.80387499999995,-28.78927777777778
2013-BLG-0242,BLG522.07,99560,18:11:32.24,-26:35:07.9,2456373.19,2013-03-21.69,60.314,0.906,1.418,0.379,0.58,13.938,14.528,272.8843333333333,-26.585527777777777
2013-BLG-0243,BLG525.29,6025,18:14:27.21,-29:28:38.3,2456360.381,2013-03-08.88,36.633,0.094,10.69,2.572,0.869,18.618,18.77,273.61337499999996,-29.477305555555553
2013-BLG-0244,BLG534.17,163483,17:54:32.81,-30:59:44.7,2456389.147,2013-04-06.65,52.195,0.561,1.986,0.745,1.0,19.362,19.362,268.63670833333333,-30.99575
2013-BLG-0245,BLG534.18,56314,17:54:10.40,-31:00:09.3,2456390.305,2013-04-07.80,40.016,0.064,15.637,2.985,0.537,18.946,19.62,268.5433333333333,-31.002583333333334
2013-BLG-0246,BLG535.29,31181,17:51:54.94,-31:57:31.0,2456450.385,2013-06-06.88,61.344,0.744,1.609,0.516,1.0,17.288,17.288,267.9789166666667,-31.95861111111111
2013-BLG-0247,BLG545.08,51825,18:16:36.62,-25:01:22.4,2456366.031,2013-03-14.53,8.569,1.208,1.226,0.221,1.0,17.206,17.206,274.1525833333333,-25.02288888888889
2013-BLG-0248,BLG545.22,94908,18:12:53.20,-24:47:09.3,2456441.84,2013-05-29.34,124.564,1.75,1.089,0.092,1.0,16.886,16.886,273.22166666666664,-24.78591666666667
2013-BLG-0249,BLG573.25,30249,18:06:16.00,-31:26:22.1,2456359.831,2013-03-08.33,10.695,0.595,1.896,0.695,1.0,19.048,19.048,271.56666666666666,-31.43947222222222
2013-BLG-0250,BLG611.26,71104,17:37:37.38,-26:44:52.0,2456368.727,2013-03-17.23,10.752,0.058,17.308,3.096,0.101,18.969,21.456,264.40574999999995,-26.747777777777777
2013-BLG-0251,BLG612.26,13140,17:32:20.61,-27:28:11.0,2456356.573,2013-03-05.07,17.981,0.518,2.121,0.816,1.0,17.08,17.08,263.08587500000004,-27.46972222222222
2013-BLG-0252,BLG625.03,29833,17:40:59.36,-23:27:12.6,2456403.102,2013-04-20.60,56.602,0.929,1.398,0.364,1.0,16.595,16.595,265.24733333333336,-23.4535
2013-BLG-0253,BLG625.19,83444,17:41:34.54,-22:43:32.2,2456360.699,2013-03-09.20,13.35,0.66,1.752,0.609,1.0,19.381,19.381,265.39391666666666,-22.72561111111111
2013-BLG-0254,BLG625.31,101128,17:38:43.98,-22:23:44.1,2456364.078,2013-03-12.58,68.567,0.363,2.891,1.153,0.262,18.58,20.034,264.68325,-22.395583333333335
2013-BLG-0255,BLG626.02,60908,17:41:51.37,-24:27:00.5,2456367.592,2013-03-16.09,15.268,1.066,1.298,0.283,1.0,17.394,17.394,265.4640416666666,-24.450138888888887
2013-BLG-0256,BLG630.01,89848,17:47:09.21,-21:35:45.3,2456313.985,2013-01-21.48,215.391,0.03,32.922,3.794,0.076,17.462,20.257,266.788375,-21.595916666666664
2013-BLG-0257,BLG500.03,87016,17:52:45.46,-29:02:03.5,2456376.912,2013-03-25.41,73.336,0.269,3.821,1.455,0.227,19.478,21.087,268.1894166666666,-29.03430555555556
2013-BLG-0258,BLG502.08,87977,17:54:28.12,-33:44:30.9,2456371.86,2013-03-20.36,10.541,0.092,10.87,2.591,0.856,18.637,18.806,268.6171666666666,-33.74191666666667
2013-BLG-0259,BLG515.30,94224,18:02:24.42,-31:48:06.4,2456379.612,2013-03-28.11,17.127,0.248,4.13,1.54,1.0,19.238,19.238,270.60175000000004,-31.80177777777778
2013-BLG-0260,BLG518.06,16114,18:07:15.70,-27:17:29.4,2456400.11,2013-04-17.61,44.687,0.026,38.44,3.962,1.0,19.577,19.577,271.81541666666664,-27.291500000000003
2013-BLG-0261,BLG535.10,132160,17:52:57.51,-32:31:15.7,2456385.9,2013-04-03.40,52.85,0.398,2.661,1.062,0.4,19.276,20.27,268.239625,-32.521027777777775
2013-BLG-0262,BLG535.28,104125,17:52:19.61,-31:47:12.9,2456366.812,2013-03-15.31,25.862,0.503,2.171,0.842,1.0,19.885,19.885,268.0817083333333,-31.78691666666667
2013-BLG-0263,BLG604.05,108310,17:44:36.49,-35:55:47.0,2456372.271,2013-03-20.77,81.033,0.114,8.85,2.367,0.432,19.789,20.7,266.15204166666666,-35.92972222222222
2013-BLG-0264,BLG604.09,134264,17:47:43.74,-35:25:24.7,2456413.186,2013-04-30.69,42.743,0.828,1.499,0.439,1.0,16.299,16.299,266.93224999999995,-35.42352777777778
2013-BLG-0265,BLG609.25,62922,17:36:35.60,-34:40:03.7,2456313.521,2013-01-21.02,79.226,0.379,2.778,1.109,1.0,18.015,18.015,264.1483333333333,-34.66769444444444
2013-BLG-0266,BLG609.26,10918,17:42:23.03,-34:17:53.0,2456361.223,2013-03-09.72,6.797,1.464,1.142,0.144,1.0,16.853,16.853,265.5959583333333,-34.29805555555556
2013-BLG-0267,BLG610.19,45609,17:41:11.17,-35:46:20.5,2456365.983,2013-03-14.48,11.831,1.733,1.091,0.094,1.0,16.902,16.902,265.2965416666666,-35.77236111111111
2013-BLG-0268,BLG663.15,5619,18:06:31.82,-24:25:36.7,2456345.809,2013-02-22.31,22.76,0.83,1.496,0.437,1.0,18.026,18.026,271.63258333333334,-24.426861111111112
2013-BLG-0269,BLG505.13,317N,17:56:33.48,-29:21:16.4,2456369.712,2013-03-18.21,121.243,0.009,108.9,5.092,0.073,20.432,23.276,269.13949999999994,-29.354555555555557
2013-BLG-0270,BLG501.17,112795,17:54:44.81,-29:48:48.2,2456373.895,2013-03-22.39,22.556,0.083,12.092,2.706,0.724,18.541,18.891,268.6867083333333,-29.81338888888889
2013-BLG-0271,BLG504.21,818,17:57:47.45,-27:58:43.7,2456375.895,2013-03-24.39,18.204,0.065,15.349,2.965,0.186,18.787,20.615,269.4477083333333,-27.978805555555553
2013-BLG-0272,BLG504.27,41276,17:59:07.97,-27:26:04.4,2456370.954,2013-03-19.45,9.844,0.005,212.1,5.817,0.052,18.85,22.068,269.78320833333333,-27.434555555555555
2013-BLG-0273,BLG507.15,86179,17:55:29.43,-31:42:43.5,2456372.825,2013-03-21.32,27.737,1.228,1.217,0.214,1.0,18.898,18.898,268.872625,-31.712083333333332
2013-BLG-0274,BLG507.30,42063,17:57:06.44,-31:04:38.6,2456414.479,2013-05-01.98,68.66,0.079,12.747,2.764,1.0,19.431,19.431,269.2768333333333,-31.077388888888887
2013-BLG-0275,BLG511.18,52180,18:05:14.07,-27:19:21.5,2456365.501,2013-03-14.00,9.104,0.139,7.254,2.151,0.268,18.024,19.453,271.30862499999995,-27.32263888888889
2013-BLG-0276,BLG516.07,24060,18:01:19.12,-33:57:38.0,2456326.47,2013-02-02.97,110.058,1.13,1.262,0.253,1.0,18.543,18.543,270.32966666666664,-33.96055555555556
2013-BLG-0277,BLG519.15,152020,18:06:11.12,-28:15:15.9,2456367.634,2013-03-16.13,15.983,0.858,1.465,0.415,1.0,19.212,19.212,271.54633333333334,-28.254416666666668
2013-BLG-0278,BLG521.30,34341,18:08:21.70,-29:53:37.1,2456402.239,2013-04-19.74,31.006,1.548,1.123,0.126,1.0,16.37,16.37,272.0904166666666,-29.893638888888887
2013-BLG-0279,BLG522.16,65914,18:11:07.70,-26:13:43.7,2456310.09,2013-01-17.59,54.431,0.0,417003.0,14.05,1.0,18.427,18.427,272.78208333333333,-26.228805555555553
2013-BLG-0280,BLG535.10,150021,17:52:54.04,-32:23:15.4,2456411.105,2013-04-28.61,108.643,0.85,1.474,0.421,1.0,19.501,19.501,268.22516666666667,-32.38761111111111
2013-BLG-0281,BLG603.06,9481,17:44:28.80,-34:41:51.1,2456449.822,2013-06-06.32,84.66,0.433,2.47,0.982,1.0,19.132,19.132,266.11999999999995,-34.69752777777777
