Event,Field,Star No,RA (J2000),Dec (J2000),Tmax (HJD),Tmax (UT),tau,Umin,Amax,Dmag,fbl,Ibl,I0,RA_deg,Dec_deg
2011-BLG-0477,BLG501.11,197360,17:52:26.21,-29:56:17.9,2455727.456,2011-06-14.96,61.206,0.143,7.06,2.122,0.036,18.424,22.019,268.10920833333336,-29.938305555555555
2011-BLG-0478,BLG501.14,50642,17:50:35.80,-29:58:31.1,2455864.237,2011-10-29.74,160.032,1.787,1.084,0.087,1.0,17.12,17.12,267.6491666666666,-29.975305555555554
2011-BLG-0479,BLG501.15,16226,17:50:05.58,-29:53:50.6,2455765.308,2011-07-22.81,37.619,0.097,10.344,2.537,0.869,18.475,18.627,267.52324999999996,-29.897388888888887
2011-BLG-0480,BLG501.17,210586,17:54:32.89,-29:40:07.0,2455728.548,2011-06-16.05,59.396,0.182,5.555,1.862,0.11,18.835,21.232,268.6370416666666,-29.66861111111111
2011-BLG-0481,BLG504.04,146338,17:57:29.80,-28:27:42.1,2455725.268,2011-06-12.77,5.299,0.019,53.959,4.33,0.413,19.086,20.045,269.3741666666666,-28.461694444444444
2011-BLG-0482,BLG504.13,204747,17:56:34.51,-28:06:57.3,2455726.136,2011-06-13.64,14.333,0.261,3.935,1.487,0.36,19.654,20.765,269.14379166666663,-28.115916666666667
2011-BLG-0483,BLG504.16,8072,17:54:58.50,-28:13:58.3,2455722.371,2011-06-09.87,12.122,0.051,19.57,3.229,0.059,19.504,22.568,268.7437499999999,-28.23286111111111
2011-BLG-0484,BLG505.24,163662,17:55:14.67,-29:09:03.4,2455729.674,2011-06-17.17,7.685,0.135,7.455,2.181,0.662,18.991,19.438,268.811125,-29.150944444444445
2011-BLG-0485,BLG505.30,111803,17:56:47.63,-28:51:55.6,2455722.489,2011-06-09.99,4.042,0.722,1.642,0.539,1.0,19.817,19.817,269.1984583333333,-28.865444444444446
2011-BLG-0486,BLG505.31,58047,17:56:12.39,-28:49:18.2,2455722.964,2011-06-10.46,1.87,2.002,1.061,0.064,1.0,16.807,16.807,269.051625,-28.82172222222222
2011-BLG-0487,BLG505.32,7835,17:55:44.73,-28:50:00.2,2455725.868,2011-06-13.37,44.372,0.349,2.991,1.19,0.09,18.066,20.684,268.936375,-28.833388888888887
2011-BLG-0488,BLG506.05,124247,17:56:41.68,-30:56:26.9,2455738.064,2011-06-25.56,108.22,0.01,96.543,4.962,0.093,19.406,21.983,269.17366666666663,-30.940805555555556
2011-BLG-0489,BLG506.10,26067,17:59:11.99,-30:32:08.1,2455726.665,2011-06-14.16,33.675,0.502,2.176,0.844,0.112,17.915,20.296,269.79995833333334,-30.535583333333335
2011-BLG-0490,BLG511.16,28381,18:00:26.52,-27:28:19.9,2455730.791,2011-06-18.29,18.195,1.205,1.227,0.222,1.0,18.611,18.611,270.11049999999994,-27.472194444444444
2011-BLG-0491,BLG512.14,39907,18:01:56.17,-28:41:19.1,2455723.686,2011-06-11.19,4.227,0.878,1.444,0.399,1.0,18.958,18.958,270.48404166666666,-28.68863888888889
2011-BLG-0492,BLG512.19,18163,18:04:48.99,-28:31:39.3,2455722.747,2011-06-10.25,4.072,0.73,1.63,0.531,1.0,19.54,19.54,271.204125,-28.527583333333332
2011-BLG-0493,BLG512.26,197936,18:04:56.54,-28:04:15.0,2455735.811,2011-06-23.31,40.099,1.943,1.066,0.069,1.0,15.388,15.388,271.2355833333333,-28.070833333333333
2011-BLG-0494,BLG501.10,68532,17:53:22.38,-30:02:13.4,2455724.304,2011-06-11.80,2.108,0.626,1.823,0.652,1.0,18.867,18.867,268.34324999999995,-30.037055555555558
2011-BLG-0495,BLG506.03,144248,17:57:55.46,-30:57:41.0,2455750.782,2011-07-08.28,119.07,0.113,8.927,2.377,0.251,19.901,21.402,269.4810833333333,-30.961388888888887
2011-BLG-0496,BLG506.12,98308,17:57:22.52,-30:36:12.8,2455736.615,2011-06-24.11,9.896,0.602,1.879,0.685,1.0,17.825,17.825,269.3438333333333,-30.603555555555555
2011-BLG-0497,BLG506.32,22618,17:55:36.24,-29:57:38.5,2455725.226,2011-06-12.73,10.919,0.103,9.736,2.471,0.1,18.561,21.063,268.901,-29.960694444444442
2011-BLG-0498,BLG512.06,6802,18:01:54.27,-29:10:04.4,2455724.0,2011-06-11.50,2.098,1.702,1.096,0.099,1.0,17.743,17.743,270.47612499999997,-29.16788888888889
2011-BLG-0499,BLG513.12,49817,18:03:15.62,-30:02:13.4,2455743.724,2011-07-01.22,28.682,0.257,3.98,1.5,0.171,17.409,19.325,270.8150833333333,-30.037055555555558
2011-BLG-0500,BLG534.23,129726,17:50:10.09,-30:47:51.1,2455730.167,2011-06-17.67,28.698,0.627,1.821,0.651,1.0,19.782,19.782,267.5420416666666,-30.79752777777778
2011-BLG-0501,BLG611.08,38907,17:38:25.08,-27:25:57.4,2455746.047,2011-07-03.55,151.177,0.063,15.824,2.998,0.147,19.903,21.983,264.6045,-27.43261111111111
2011-BLG-0502,BLG611.31,74159,17:34:12.04,-26:34:12.3,2455733.471,2011-06-20.97,23.433,0.08,12.598,2.751,0.112,18.686,21.06,263.55016666666666,-26.570083333333333
2011-BLG-0503,BLG500.02,199824,17:53:07.32,-29:02:17.7,2455740.648,2011-06-28.15,18.824,1.133,1.261,0.252,1.0,17.758,17.758,268.28049999999996,-29.03825
2011-BLG-0504,BLG511.27,71899,18:04:25.06,-26:53:27.1,2455790.301,2011-08-16.80,87.47,1.42,1.153,0.155,1.0,18.161,18.161,271.1044166666666,-26.89086111111111
2011-BLG-0505,BLG512.18,148768,18:05:03.18,-28:22:48.9,2455728.715,2011-06-16.21,6.893,0.511,2.142,0.827,1.0,18.879,18.879,271.26324999999997,-28.38025
2011-BLG-0506,BLG501.27,52866,17:53:29.23,-29:30:23.8,2455735.118,2011-06-22.62,15.826,0.202,5.031,1.754,0.316,18.84,20.091,268.3717916666666,-29.506611111111113
2011-BLG-0507,BLG504.11,48081,17:58:16.90,-28:16:40.1,2455750.891,2011-07-08.39,39.458,0.211,4.814,1.706,0.108,17.152,19.568,269.5704166666666,-28.277805555555556
2011-BLG-0508,BLG504.17,175822,18:00:10.55,-27:53:52.3,2455737.077,2011-06-24.58,63.684,0.322,3.222,1.27,0.159,18.851,20.845,270.0439583333333,-27.897861111111112
2011-BLG-0509,BLG504.25,29919,17:54:50.11,-27:56:33.1,2455753.111,2011-07-10.61,0.285,0.002,611.7,6.966,1.0,18.014,18.014,268.7087916666666,-27.942527777777777
2011-BLG-0510,BLG505.16,138666,17:54:43.21,-29:17:57.6,2455741.463,2011-06-28.96,8.702,0.647,1.779,0.626,1.0,16.884,16.884,268.6800416666666,-29.299333333333333
2011-BLG-0511,BLG506.09,72812,17:59:47.10,-30:32:16.5,2455739.245,2011-06-26.75,15.162,0.829,1.497,0.438,1.0,18.611,18.611,269.94625,-30.537916666666668
2011-BLG-0512,BLG534.32,61099,17:49:39.39,-30:44:06.4,2455731.498,2011-06-19.00,8.72,0.693,1.691,0.571,1.0,19.394,19.394,267.41412499999996,-30.735111111111113
2011-BLG-0513,BLG512.27,72280,18:04:31.74,-28:10:55.0,2455728.857,2011-06-16.36,1.849,0.0,6920.7,9.6,1.0,17.437,17.437,271.13225,-28.181944444444447
2011-BLG-0514,BLG534.02,100017,17:53:15.19,-31:31:55.7,2455726.64,2011-06-14.14,0.091,0.645,1.781,0.627,1.0,18.951,18.951,268.31329166666666,-31.532138888888888
2011-BLG-0515,BLG501.12,66969,17:51:56.07,-29:58:46.1,2455731.681,2011-06-19.18,3.096,1.44,1.148,0.15,1.0,16.164,16.164,267.98362499999996,-29.97947222222222
2011-BLG-0516,BLG505.17,194188,18:00:03.36,-29:04:35.0,2455729.757,2011-06-17.26,18.381,0.434,2.463,0.979,1.0,19.485,19.485,270.01399999999995,-29.07638888888889
2011-BLG-0517,BLG500.22,95414,17:51:07.55,-28:24:48.8,2455745.737,2011-07-03.24,18.228,1.104,1.276,0.265,1.0,18.11,18.11,267.7814583333333,-28.413555555555554
2011-BLG-0518,BLG501.19,85791,17:53:21.89,-29:40:02.1,2455737.868,2011-06-25.37,14.037,0.308,3.364,1.317,0.13,17.55,19.762,268.3412083333333,-29.667250000000003
2011-BLG-0519,BLG504.04,31808,17:57:52.94,-28:23:30.2,2455741.062,2011-06-28.56,10.23,0.28,3.673,1.413,0.064,15.615,18.595,269.47058333333325,-28.39172222222222
2011-BLG-0520,BLG505.07,89926,17:55:32.90,-29:39:38.2,2455735.274,2011-06-22.77,127.957,0.044,22.975,3.403,0.041,19.597,23.067,268.8870833333333,-29.66061111111111
2011-BLG-0521,BLG505.20,227978,17:58:01.89,-28:55:56.3,2455746.903,2011-07-04.40,7.493,1.026,1.324,0.305,1.0,14.231,14.231,269.50787499999996,-28.93230555555556
2011-BLG-0522,BLG505.25,56276,17:54:45.76,-29:07:25.7,2455737.377,2011-06-24.88,19.761,0.31,3.342,1.31,0.148,18.698,20.772,268.69066666666663,-29.123805555555556
2011-BLG-0523,BLG505.26,20952,17:59:56.28,-28:46:06.6,2455741.679,2011-06-29.18,15.226,0.891,1.432,0.39,1.0,18.691,18.691,269.98449999999997,-28.7685
2011-BLG-0524,BLG506.30,103100,17:56:39.23,-30:04:58.9,2455735.871,2011-06-23.37,6.654,0.888,1.435,0.392,1.0,18.936,18.936,269.1634583333333,-30.083027777777776
2011-BLG-0525,BLG512.10,106455,18:04:31.82,-28:39:28.1,2455737.575,2011-06-25.07,7.339,0.231,4.406,1.61,1.0,20.085,20.085,271.1325833333333,-28.657805555555555
2011-BLG-0526,BLG512.29,220741,18:02:45.37,-28:01:25.8,2455754.258,2011-07-11.76,11.741,0.146,6.909,2.098,1.0,13.52,13.52,270.6890416666667,-28.023833333333332
2011-BLG-0527,BLG611.04,72434,17:35:43.66,-27:32:00.2,2455734.992,2011-06-22.49,10.709,0.634,1.807,0.642,1.0,19.218,19.218,263.9319166666666,-27.53338888888889
2011-BLG-0528,BLG500.09,123187,17:54:06.71,-28:50:12.0,2455759.709,2011-07-17.21,102.091,0.405,2.616,1.044,0.336,19.19,20.374,268.5279583333333,-28.836666666666666
2011-BLG-0529,BLG500.10,15897,17:53:37.41,-28:48:38.5,2455738.72,2011-06-26.22,39.813,0.079,12.701,2.76,0.033,18.692,22.386,268.405875,-28.810694444444444
2011-BLG-0530,BLG500.12,24786,17:52:17.84,-28:43:31.5,2455732.99,2011-06-20.49,40.805,0.123,8.151,2.278,0.147,19.9,21.982,268.0743333333333,-28.725416666666664
2011-BLG-0531,BLG500.28,65603,17:52:37.77,-28:15:16.5,2455758.135,2011-07-15.63,19.964,0.583,1.925,0.711,1.0,18.379,18.379,268.157375,-28.254583333333333
2011-BLG-0532,BLG501.27,147121,17:53:14.56,-29:18:14.9,2455749.516,2011-07-07.02,18.105,0.658,1.756,0.612,1.0,18.704,18.704,268.31066666666663,-29.30413888888889
2011-BLG-0533,BLG501.30,11589,17:51:29.73,-29:22:13.5,2455736.379,2011-06-23.88,25.826,0.768,1.574,0.493,1.0,20.197,20.197,267.873875,-29.370416666666667
2011-BLG-0534,BLG504.01,71409,17:59:45.51,-28:27:10.9,2455733.663,2011-06-21.16,7.628,1.719,1.093,0.096,1.0,17.476,17.476,269.939625,-28.453027777777777
2011-BLG-0535,BLG504.02,160931,17:58:53.36,-28:19:55.1,2455768.249,2011-07-25.75,61.712,0.083,12.05,2.702,0.102,18.309,20.786,269.72233333333327,-28.331972222222223
2011-BLG-0536,BLG504.05,83519,17:56:54.00,-28:26:22.8,2455750.288,2011-07-07.79,58.849,0.246,4.156,1.547,0.114,18.545,20.904,269.22499999999997,-28.439666666666668
2011-BLG-0537,BLG504.10,17395,17:59:14.52,-28:11:36.3,2455739.475,2011-06-26.98,18.893,0.064,15.555,2.98,0.118,19.409,21.733,269.8105,-28.193416666666668
2011-BLG-0538,BLG504.13,28911,17:57:07.35,-28:08:16.4,2455727.453,2011-06-14.95,76.014,0.402,2.637,1.053,0.249,19.619,21.13,269.280625,-28.137888888888888
2011-BLG-0539,BLG505.10,114902,17:58:59.07,-29:30:25.8,2455742.471,2011-06-29.97,18.969,0.723,1.64,0.537,1.0,19.144,19.144,269.74612499999995,-29.507166666666667
2011-BLG-0540,BLG505.12,222354,17:57:14.71,-29:14:43.7,2455743.85,2011-07-01.35,12.765,0.365,2.874,1.146,1.0,20.039,20.039,269.3112916666666,-29.245472222222222
2011-BLG-0541,BLG505.21,26017,17:57:51.17,-29:04:25.0,2455741.04,2011-06-28.54,15.023,0.606,1.869,0.679,1.0,19.969,19.969,269.4632083333333,-29.07361111111111
2011-BLG-0542,BLG506.31,166582,17:55:51.20,-29:54:15.2,2455735.981,2011-06-23.48,10.848,0.731,1.629,0.53,1.0,19.644,19.644,268.9633333333333,-29.90422222222222
2011-BLG-0543,BLG511.08,58393,18:05:51.97,-27:33:21.3,2455780.053,2011-08-06.55,76.444,0.573,1.952,0.726,0.221,17.534,19.171,271.4665416666666,-27.55591666666667
2011-BLG-0544,BLG512.21,117537,18:02:58.19,-28:35:15.5,2455743.388,2011-06-30.89,35.844,0.476,2.276,0.893,0.239,18.512,20.066,270.74245833333333,-28.587638888888886
2011-BLG-0545,BLG512.31,41678,18:01:55.49,-28:02:35.7,2455751.164,2011-07-08.66,17.698,0.239,4.278,1.578,1.0,19.094,19.094,270.4812083333333,-28.04325
2011-BLG-0546,BLG513.19,95679,18:04:29.46,-29:43:10.6,2455737.141,2011-06-24.64,7.165,0.336,3.099,1.228,1.0,19.39,19.39,271.12275,-29.71961111111111
2011-BLG-0547,BLG513.27,46089,18:04:41.31,-29:26:27.7,2455762.577,2011-07-20.08,23.117,0.504,2.17,0.841,1.0,17.985,17.985,271.172125,-29.441027777777776
2011-BLG-0548,BLG513.32,107459,18:00:45.06,-29:22:55.3,2455746.718,2011-07-04.22,14.709,0.48,2.26,0.885,1.0,18.699,18.699,270.18774999999994,-29.38202777777778
2011-BLG-0549,BLG514.19,118766,18:04:19.71,-30:56:04.7,2455732.641,2011-06-20.14,11.696,0.315,3.295,1.295,1.0,19.184,19.184,271.08212499999996,-30.934638888888887
2011-BLG-0550,BLG534.09,129168,17:54:00.86,-31:04:44.5,2455735.698,2011-06-23.20,16.625,0.291,3.545,1.374,0.305,19.306,20.597,268.50358333333327,-31.079027777777778
2011-BLG-0551,BLG534.10,19140,17:53:32.82,-31:14:35.1,2455735.121,2011-06-22.62,8.593,0.892,1.431,0.389,1.0,19.395,19.395,268.38674999999995,-31.243083333333335
2011-BLG-0552,BLG534.13,59747,17:51:12.19,-31:05:40.3,2455746.415,2011-07-03.92,28.395,0.698,1.682,0.565,1.0,19.627,19.627,267.80079166666667,-31.094527777777778
2011-BLG-0553,BLG534.24,83113,17:49:24.10,-30:58:16.9,2455790.764,2011-08-17.26,85.929,0.155,6.514,2.035,0.111,17.365,19.753,267.35041666666666,-30.971361111111108
2011-BLG-0554,BLG534.25,36748,17:49:03.85,-30:48:48.5,2455747.134,2011-07-04.63,22.978,0.068,14.658,2.915,0.037,17.633,21.225,267.26604166666664,-30.813472222222224
2011-BLG-0555,BLG534.29,135992,17:51:36.77,-30:43:03.8,2455741.806,2011-06-29.31,22.936,0.118,8.512,2.325,0.067,18.72,21.658,267.90320833333334,-30.71772222222222
2011-BLG-0556,BLG611.09,94385,17:37:35.02,-27:17:49.0,2455762.544,2011-07-20.04,72.361,0.378,2.788,1.113,1.0,20.66,20.66,264.3959166666666,-27.296944444444446
2011-BLG-0557,BLG611.20,191813,17:36:02.97,-26:52:57.5,2455753.041,2011-07-10.54,34.347,0.497,2.194,0.853,1.0,19.886,19.886,264.01237499999996,-26.882638888888888
2011-BLG-0558,BLG611.23,91499,17:34:05.16,-27:07:10.5,2455765.97,2011-07-23.47,60.877,0.598,1.888,0.69,0.12,17.229,19.533,263.5215,-27.119583333333335
2011-BLG-0559,BLG502.15,45223,17:49:34.72,-33:47:33.0,2455606.66,2011-02-14.16,20.513,0.0,197963.0,13.241,0.487,19.385,20.165,267.39466666666664,-33.7925
2011-BLG-0560,BLG535.12,87421,17:51:41.14,-32:29:57.3,2455595.681,2011-02-03.18,16.027,0.784,1.552,0.477,1.0,18.887,18.887,267.9214166666667,-32.49925
2011-BLG-0561,BLG535.12,126206,17:51:27.44,-32:27:56.5,2455623.739,2011-03-03.24,38.838,0.051,19.488,3.224,0.123,17.193,19.47,267.8643333333333,-32.465694444444445
2011-BLG-0562,BLG580.04,10391,18:08:39.98,-26:05:18.7,2455622.257,2011-03-01.76,19.648,0.182,5.575,1.866,0.912,17.054,17.153,272.1665833333333,-26.088527777777777
2011-BLG-0563,BLG580.06,62139,18:07:08.85,-25:58:24.7,2455591.317,2011-01-29.82,117.685,0.093,10.802,2.584,0.255,18.767,20.249,271.78687499999995,-25.973527777777775
2011-BLG-0564,BLG580.07,13646,18:06:36.25,-26:01:05.5,2455618.893,2011-02-26.39,9.695,0.224,4.543,1.643,0.88,16.989,17.128,271.65104166666663,-26.018194444444443
2011-BLG-0565,BLG580.30,102548,18:07:36.69,-24:56:35.8,2455625.133,2011-03-04.63,44.89,0.302,3.424,1.336,1.0,20.583,20.583,271.902875,-24.943277777777777
2011-BLG-0566,BLG502.23,129587,17:49:56.78,-33:28:39.4,2455604.446,2011-02-11.95,61.652,0.271,3.797,1.449,0.045,14.204,17.576,267.4865833333333,-33.477611111111116
2011-BLG-0567,BLG507.06,19271,17:56:20.03,-32:10:09.0,2455634.275,2011-03-13.78,8.955,0.551,2.014,0.76,1.0,19.715,19.715,269.08345833333334,-32.16916666666666
2011-BLG-0568,BLG507.13,144136,17:56:32.70,-31:54:01.7,2455626.238,2011-03-05.74,10.143,0.103,9.786,2.476,0.711,17.65,18.02,269.13624999999996,-31.90047222222222
2011-BLG-0569,BLG507.21,90482,17:57:29.07,-31:38:52.6,2455623.474,2011-03-02.97,8.408,0.392,2.697,1.077,1.0,19.694,19.694,269.371125,-31.647944444444445
2011-BLG-0570,BLG515.06,105708,18:01:46.67,-32:38:46.6,2455590.67,2011-01-29.17,27.549,0.862,1.461,0.412,1.0,17.755,17.755,270.44445833333333,-32.646277777777776
2011-BLG-0571,BLG515.18,123845,18:05:10.11,-32:02:27.9,2455600.302,2011-02-07.80,29.315,1.395,1.16,0.161,1.0,15.677,15.677,271.29212499999994,-32.04108333333333
2011-BLG-0572,BLG515.28,66216,18:04:07.07,-31:44:51.2,2455614.639,2011-02-22.14,19.126,0.621,1.835,0.659,1.0,18.674,18.674,271.02945833333325,-31.747555555555557
2011-BLG-0573,BLG518.01,28917,18:10:50.18,-27:10:37.3,2455622.111,2011-03-01.61,19.404,0.129,7.803,2.231,1.0,20.11,20.11,272.7090833333333,-27.17702777777778
2011-BLG-0574,BLG518.05,84010,18:07:34.80,-27:22:32.3,2455627.904,2011-03-07.40,29.404,1.263,1.203,0.201,1.0,17.062,17.062,271.895,-27.37563888888889
2011-BLG-0575,BLG518.08,102665,18:11:03.43,-26:49:16.6,2455632.963,2011-03-12.46,5.692,0.648,1.776,0.624,1.0,18.824,18.824,272.7642916666666,-26.821277777777777
2011-BLG-0576,BLG518.18,124934,18:10:16.57,-26:41:33.2,2455622.118,2011-03-01.62,6.92,0.0,17636.0,10.616,0.221,17.363,19.001,272.56904166666664,-26.692555555555554
2011-BLG-0577,BLG518.31,96436,18:06:48.02,-26:26:01.2,2455634.717,2011-03-14.22,6.579,1.153,1.251,0.243,1.0,15.883,15.883,271.70008333333334,-26.433666666666667
2011-BLG-0578,BLG519.16,10499,18:05:56.35,-28:13:25.2,2455595.092,2011-02-02.59,42.799,1.652,1.104,0.107,1.0,15.496,15.496,271.48479166666664,-28.223666666666666
2011-BLG-0579,BLG519.21,178437,18:08:17.77,-27:45:02.0,2455623.934,2011-03-03.43,19.879,0.817,1.511,0.448,1.0,19.473,19.473,272.07404166666663,-27.750555555555554
2011-BLG-0580,BLG520.07,54171,18:06:32.02,-29:48:11.6,2455613.017,2011-02-20.52,21.673,0.595,1.896,0.695,1.0,18.979,18.979,271.6334166666666,-29.803222222222225
2011-BLG-0581,BLG580.26,69778,18:10:15.46,-25:11:59.5,2455635.546,2011-03-15.05,18.25,0.521,2.11,0.811,1.0,19.6,19.6,272.56441666666666,-25.19986111111111
2011-BLG-0582,BLG603.01,31842,17:48:14.98,-34:32:23.8,2455632.039,2011-03-11.54,5.007,0.206,4.935,1.733,1.0,19.384,19.384,267.06241666666665,-34.539944444444444
2011-BLG-0583,BLG603.20,27193,17:46:46.53,-33:56:29.6,2455641.367,2011-03-20.87,19.098,0.608,1.864,0.676,1.0,17.686,17.686,266.69387499999993,-33.94155555555555
2011-BLG-0584,BLG603.25,96070,17:42:29.55,-33:59:22.0,2455634.351,2011-03-13.85,18.499,0.16,6.308,2.0,1.0,19.19,19.19,265.62312499999996,-33.989444444444445
2011-BLG-0585,BLG507.15,87948,17:55:22.65,-31:42:02.7,2455648.321,2011-03-27.82,36.31,0.068,14.63,2.913,0.222,19.635,21.27,268.84437499999996,-31.70075
2011-BLG-0586,BLG508.16,81384,17:54:27.97,-33:05:19.0,2455616.002,2011-02-23.50,115.781,0.294,3.516,1.365,0.321,19.075,20.308,268.61654166666665,-33.08861111111111
2011-BLG-0587,BLG518.02,71873,18:09:58.66,-27:07:22.0,2455636.211,2011-03-15.71,31.345,0.791,1.544,0.471,1.0,19.03,19.03,272.4944166666666,-27.122777777777777
2011-BLG-0588,BLG518.14,117091,18:06:52.24,-26:53:30.3,2455643.4,2011-03-22.90,11.185,0.366,2.865,1.143,0.118,16.99,19.314,271.7176666666667,-26.89175
2011-BLG-0589,BLG519.21,110304,18:08:28.98,-27:51:35.0,2455643.319,2011-03-22.82,2.879,0.803,1.528,0.46,1.0,18.868,18.868,272.12075,-27.859722222222224
2011-BLG-0590,BLG535.27,119102,17:53:09.50,-31:43:35.8,2455637.723,2011-03-17.22,38.323,0.269,3.82,1.455,1.0,20.758,20.758,268.28958333333327,-31.726611111111108
2011-BLG-0591,BLG580.06,105179,18:06:56.46,-25:59:28.2,2455620.841,2011-02-28.34,115.65,0.056,17.732,3.122,0.465,20.28,21.112,271.73524999999995,-25.99116666666667
2011-BLG-0592,BLG580.07,58791,18:06:26.47,-25:57:29.3,2455637.318,2011-03-16.82,3.382,0.55,2.018,0.762,1.0,18.824,18.824,271.6102916666667,-25.95813888888889
2011-BLG-0593,BLG580.16,15803,18:05:50.00,-25:42:20.7,2455644.723,2011-03-24.22,13.523,0.314,3.304,1.298,1.0,19.234,19.234,271.4583333333333,-25.70575
2011-BLG-0594,BLG603.23,22579,17:44:32.41,-33:59:23.0,2455632.286,2011-03-11.79,8.07,0.509,2.151,0.832,1.0,19.596,19.596,266.13504166666667,-33.98972222222222
2011-BLG-0595,BLG507.30,44020,17:56:57.50,-31:20:15.4,2455649.284,2011-03-28.78,3.041,0.985,1.353,0.328,1.0,17.94,17.94,269.23958333333326,-31.33761111111111
2011-BLG-0596,BLG507.30,94040,17:56:38.65,-31:20:26.6,2455648.743,2011-03-28.24,4.502,0.817,1.511,0.448,1.0,18.432,18.432,269.1610416666666,-31.340722222222222
2011-BLG-0597,BLG508.26,86545,17:59:39.96,-32:23:07.9,2455659.641,2011-04-08.14,29.819,0.218,4.666,1.672,0.35,19.386,20.526,269.9165,-32.385527777777774
2011-BLG-0598,BLG508.31,27722,17:56:19.84,-32:18:45.2,2455651.448,2011-03-30.95,6.007,1.483,1.137,0.14,1.0,17.914,17.914,269.0826666666666,-32.312555555555555
2011-BLG-0599,BLG519.09,137073,18:10:25.69,-28:13:58.7,2455649.196,2011-03-28.70,3.507,0.69,1.697,0.574,1.0,20.14,20.14,272.60704166666665,-28.23297222222222
2011-BLG-0600,BLG520.03,141413,18:09:03.71,-29:46:06.3,2455648.899,2011-03-28.40,8.196,0.488,2.228,0.87,1.0,18.453,18.453,272.2654583333333,-29.768416666666667
2011-BLG-0601,BLG535.18,136191,17:53:44.04,-32:06:45.2,2455654.942,2011-04-03.44,16.301,0.393,2.689,1.074,1.0,20.629,20.629,268.4335,-32.11255555555556
2011-BLG-0602,BLG535.30,12543,17:51:03.28,-31:54:02.0,2455658.696,2011-04-07.20,11.879,1.515,1.13,0.133,1.0,17.955,17.955,267.76366666666667,-31.900555555555552
2011-BLG-0603,BLG603.09,135461,17:47:48.91,-34:17:31.6,2455665.91,2011-04-14.41,35.734,0.115,8.733,2.353,0.789,19.546,19.803,266.95379166666663,-34.29211111111111
2011-BLG-0604,BLG502.11,14372,17:52:42.92,-33:42:59.0,2455671.593,2011-04-20.09,3.713,0.082,12.289,2.724,1.0,17.027,17.027,268.1788333333333,-33.71638888888889
2011-BLG-0605,BLG507.24,136777,17:55:01.09,-31:40:39.4,2455671.388,2011-04-19.89,11.685,0.122,8.252,2.291,1.0,19.699,19.699,268.7545416666667,-31.677611111111112
2011-BLG-0606,BLG508.12,103333,17:57:20.24,-32:56:49.6,2455673.223,2011-04-21.72,11.117,0.202,5.018,1.751,1.0,19.648,19.648,269.3343333333333,-32.947111111111106
2011-BLG-0607,BLG535.18,122553,17:53:44.64,-32:13:03.0,2455667.097,2011-04-15.60,7.246,0.377,2.793,1.115,1.0,19.978,19.978,268.436,-32.2175
2011-BLG-0608,BLG603.02,123022,17:47:15.32,-34:29:42.3,2455672.16,2011-04-20.66,24.341,1.19,1.233,0.228,1.0,18.571,18.571,266.8138333333333,-34.49508333333333
2011-BLG-0609,BLG603.09,104244,17:47:56.17,-34:13:46.7,2455664.586,2011-04-13.09,15.242,0.871,1.452,0.405,1.0,19.103,19.103,266.9840416666667,-34.22963888888889
2011-BLG-0610,BLG603.13,31071,17:45:16.69,-34:14:36.3,2455669.835,2011-04-18.34,13.182,0.442,2.424,0.961,1.0,19.748,19.748,266.3195416666666,-34.24341666666667
2011-BLG-0611,BLG507.15,19119,17:55:33.86,-31:51:35.9,2455676.165,2011-04-24.66,5.198,0.258,3.97,1.497,1.0,20.067,20.067,268.8910833333333,-31.859972222222222
2011-BLG-0612,BLG507.22,175908,17:56:32.05,-31:23:57.2,2455674.735,2011-04-23.23,35.289,0.062,16.14,3.02,0.203,19.705,21.435,269.13354166666664,-31.39922222222222
2011-BLG-0613,BLG508.22,84498,17:56:40.46,-32:46:10.4,2455677.092,2011-04-25.59,17.451,0.217,4.687,1.677,0.293,19.025,20.358,269.16858333333334,-32.769555555555556
2011-BLG-0614,BLG518.28,115034,18:09:00.96,-26:12:25.2,2455674.856,2011-04-23.36,5.358,0.778,1.561,0.483,1.0,19.033,19.033,272.25399999999996,-26.207
2011-BLG-0615,BLG519.16,113800,18:05:40.93,-28:11:24.9,2455670.06,2011-04-18.56,23.755,0.171,5.896,1.926,0.294,18.559,19.887,271.4205416666666,-28.19025
