Event,Field,Star No,RA (J2000),Dec (J2000),Tmax (HJD),Tmax (UT),tau,Umin,Amax,Dmag,fbl,Ibl,I0,RA_deg,Dec_deg
2007-BLG-583,BLG196.2,91166,18:05:32.67,-29:33:36.9,2454387.459,2007-10-13.96,38.585,0.045,22.397,3.375,0.38,19.568,20.619,271.38612499999994,-29.56025
2007-BLG-584,BLG205.5,61120,17:56:42.37,-28:40:04.3,2454388.087,2007-10-14.59,6.666,0.829,1.498,0.438,1.0,15.952,15.952,269.1765416666666,-28.66786111111111
2007-BLG-585,BLG103.5,114445,17:55:30.36,-29:52:31.0,2454384.977,2007-10-11.48,28.142,0.097,10.343,2.537,0.177,18.307,20.189,268.87649999999996,-29.87527777777778
2007-BLG-586,BLG189.4,17226,18:02:11.39,-29:52:50.9,2454446.831,2007-12-12.33,71.294,0.001,712.2,7.131,1.0,18.186,18.186,270.54745833333334,-29.880805555555558
2007-BLG-587,BLG190.6,113650,18:04:03.43,-29:59:08.3,2454393.914,2007-10-20.41,31.097,1.777,1.085,0.089,1.0,15.686,15.686,271.0142916666666,-29.98563888888889
2007-BLG-588,BLG196.1,39422,18:05:35.19,-29:44:18.9,2454397.851,2007-10-24.35,12.263,0.709,1.663,0.552,1.0,16.603,16.603,271.396625,-29.738583333333334
2007-BLG-589,BLG102.1,54128,17:56:28.57,-29:45:37.2,2454423.592,2007-11-19.09,22.804,0.000,13408,10.318,1.0,15.932,15.932,269.11904166666665,-29.76033333333333
2007-BLG-590,BLG149.7,24235,17:54:42.31,-33:09:45.5,2454386.201,2007-10-12.70,10.346,0.153,6.605,2.050,1.0,18.502,18.502,268.67629166666666,-33.162638888888885
2007-BLG-591,BLG179.7,3130,17:48:50.42,-30:46:47.9,2454387.784,2007-10-14.28,12.163,1.019,1.328,0.308,1.0,17.705,17.705,267.21008333333333,-30.77997222222222
2007-BLG-592,BLG181.4,20161,17:56:04.72,-30:28:48.8,2454383.085,2007-10-09.59,2.498,0.073,13.641,2.837,1.0,16.652,16.652,269.01966666666664,-30.48022222222222
2007-BLG-593,BLG232.6,95526,17:58:57.29,-26:58:12.3,2454389.513,2007-10-16.01,12.003,1.640,1.106,0.109,1.0,16.355,16.355,269.7387083333333,-26.97008333333333
2007-BLG-594,BLG241.6,133028,18:04:57.84,-26:22:21.0,2454378.843,2007-10-05.34,5.536,0.249,4.110,1.535,1.0,19.461,19.461,271.241,-26.3725
2007-BLG-595,BLG215.7,136118,17:59:31.85,-28:21:46.6,2454397.452,2007-10-23.95,15.358,1.178,1.239,0.233,1.0,17.694,17.694,269.8827083333333,-28.362944444444445
2007-BLG-596,BLG223.8,36061,17:58:04.10,-27:56:28.0,2454531.675,2008-03-06.17,78.412,0.000,26301,11.050,1.0,16.696,16.696,269.5170833333333,-27.941111111111113
2007-BLG-597,BLG180.5,99096,17:51:43.20,-30:25:27.4,2454430.424,2007-11-25.92,41.910,0.928,1.398,0.364,1.0,17.478,17.478,267.93,-30.424277777777778
2007-BLG-598,BLG205.2,31224,17:58:20.82,-29:00:22.7,2454384.576,2007-10-11.08,2.661,0.879,1.444,0.399,1.0,18.08,18.08,269.58674999999994,-29.006305555555556
2007-BLG-599,BLG207.5,82848,18:02:00.23,-28:40:34.9,2454385.422,2007-10-11.92,2.771,0.427,2.497,0.993,1.0,17.396,17.396,270.5009583333333,-28.676361111111113
2007-BLG-600,BLG129.8,41995,17:42:48.04,-34:27:24.9,2454390.843,2007-10-17.34,14.845,0.658,1.755,0.611,1.0,18.924,18.924,265.70016666666663,-34.45691666666667
2007-BLG-601,BLG214.6,24516,17:56:49.38,-28:16:12.4,2454372.172,2007-09-28.67,200.103,0.017,60.409,4.453,0.207,19.21,20.921,269.20574999999997,-28.27011111111111
2007-BLG-602,BLG100.1,151200,17:51:17.93,-30:09:12.2,2454406.066,2007-11-01.57,34.765,0.682,1.711,0.583,1.0,19.014,19.014,267.8247083333333,-30.153388888888887
2007-BLG-603,BLG147.4,160616,17:51:03.97,-32:44:10.8,2454395.014,2007-10-21.51,61.721,0.174,5.800,1.909,1.0,19.604,19.604,267.7665416666667,-32.736333333333334
2007-BLG-604,BLG181.3,74258,17:55:54.51,-30:35:20.5,2454395.905,2007-10-22.41,16.399,0.529,2.083,0.797,1.0,19.298,19.298,268.977125,-30.589027777777776
2007-BLG-605,BLG195.2,54092,17:53:58.09,-29:19:48.4,2454433.699,2007-11-29.20,70.384,0.912,1.412,0.375,1.0,18.04,18.04,268.49204166666664,-29.330111111111112
2007-BLG-606,BLG196.7,70884,18:03:38.88,-29:32:45.1,2454419.345,2007-11-14.85,46.480,0.240,4.249,1.571,1.0,19.118,19.118,270.912,-29.545861111111112
2007-BLG-607,BLG207.4,21213,18:03:08.98,-28:41:32.8,2454400.721,2007-10-27.22,8.005,0.753,1.596,0.507,1.0,15.233,15.233,270.7874166666666,-28.692444444444444
2007-BLG-608,BLG156.6,74709,17:54:33.89,-32:23:38.1,2454406.062,2007-11-01.56,55.209,0.619,1.839,0.662,1.0,19.66,19.66,268.6412083333333,-32.39391666666667
2007-BLG-609,BLG172.1,52366,17:55:54.73,-31:28:45.0,2454403.185,2007-10-29.68,14.244,0.618,1.841,0.663,1.0,18.754,18.754,268.9780416666666,-31.479166666666664
2007-BLG-610,BLG172.5,38881,17:55:13.09,-31:04:06.4,2454399.297,2007-10-25.80,20.326,0.575,1.948,0.724,1.0,19.317,19.317,268.80454166666664,-31.068444444444445
